date;conflict;similarity;knowledge;power;status;support;romance;trust;fun;Mean;conflict_sd;similarity_sd;knowledge_sd;power_sd;status_sd;support_sd;identity;romance_sd;trust_sd;fun_sd;Mean_sd;event_type;period_type;event_id
2022-01-31;0.9764295432513318;-0.34465398868080765;0.11746860842119528;1.352351299836023;-0.19677227470437766;-1.1481126245244189;0.8487838273417434;-0.1740451211367717;0.11968316722043724;37689.84897765;0.04731794686203213;0.015536056372807317;0.058701220884521;0.02174664725116649;0.005850315416812201;0.005146658647908861;0.0;0.005146658647908877;0.006748015581318272;0.01533359213032121;607.9197239639743;positive;before;2
2022-02-01;0.27148381641024877;-0.6160272666018584;-0.57965100923386;0.4248023977168647;-0.09230301965201583;-1.249522857687574;1.0335232354852035;-0.5573836358209804;0.24360924768002684;38008.23677119952;0.0499732071071232;0.01533359213032115;0.07936878959581507;0.030443155458751547;0.005721721352713297;0.004531634835874809;0.0;0.004531634835874827;0.011989578808281798;0.01587713240271474;792.2012107326755;positive;before;2
2022-02-02;0.13504270798939316;-0.4997244332071218;-0.7983552030079903;-0.02042107530033251;0.012166235400345506;-1.0467023913612643;0.8487838273417434;-0.9407221505051863;0.16099186070696764;38501.274043301084;0.04907174048559633;0.01399404635312219;0.07885716442373757;0.0298508195628098;0.005747670335511104;0.0036596252735569762;0.0;0.0044986770542121855;0.015128418543226774;0.01532388425208927;1519.7952525201702;positive;before;2
2022-02-03;-0.3425011714835984;-0.03451309962817934;-0.839362239340642;0.42480239771686323;0.3255740005574305;-1.4523433240138843;0.6640444191982842;-1.3589096210697764;0.9458570369510356;39075.6772978007;0.03826598638851105;0.011153688264639701;0.07959533068382008;0.030443155458751547;0.005088502445991078;0.003133915852640012;0.0;0.004190408549237627;0.016375431655524752;0.019249304254588387;1936.2796421213054;positive;before;2
2022-02-04;0.11230252325258464;0.004254511503399764;-0.839362239340642;0.09088479295396643;1.3702665510810463;-0.3368307592191804;0.29456560291136485;-2.055888738677424;0.5327701020857365;39844.90479524683;0.044387364139336936;0.011312656207813883;0.07959533068382008;0.032320935276425045;0.012642050014591327;0.010550332876716435;0.0;0.003037464481469778;0.020126090624100958;0.020665994612728757;2324.822845424002;positive;during;2
2022-02-05;0.5671062179887676;0.08178973376655797;-0.9487143362277082;-1.0221738895890258;0.9523895308716;-0.3368307592191808;-0.07491321337555489;-1.4983054445913038;0.6153874890587957;40621.54098141026;0.03569046824867284;0.01185226520443202;0.07522782856414369;0.02333758464672076;0.012967450092626611;0.010550332876716435;0.0;0.004045867968563434;0.026552956969225182;0.02105124133880856;2719.7578592257005;positive;during;2
2022-02-06;0.6125865874623856;-0.38342159981238677;-0.8120242151188749;-1.0963778017585566;1.3702665510810463;0.8800920387386788;-0.07491321337555489;-1.846795003395131;1.3589439718163348;41499.64244966768;0.034906337260623345;0.011073348527841377;0.0810184429326934;0.022400573972238155;0.011964729913573557;0.01390871600660467;0.0;0.004045867968563434;0.0251128405781736;0.015304450022009626;2661.2866033053106;positive;during;2
2022-02-07;0.49888566377834026;-0.4997244332071218;-0.6206580455665075;-0.7253582409108928;0.9523895308716;0.7786818055755237;-0.2596526215190141;-2.195284562198954;1.4828700522759262;42609.20272132322;0.03299981962432667;0.011273124382057196;0.07969622384553798;0.024916527312876743;0.012967450092626611;0.0142051298581081;0.0;0.004295623464921122;0.02294532839682396;0.014770063029816824;1855.4315980132203;positive;during;2
2022-02-08;0.47614547904153176;-0.383421599812386;0.8009192139653659;0.5732102220559304;0.6389817657145155;0.8800920387386788;-0.44439202966247415;-1.4634564887109223;0.9045483434645053;43130.91378434132;0.03359864651468938;0.010787448614897166;0.07447634651670408;0.024916527312876757;0.013671311638052946;0.0142051298581081;0.0;0.004724555912615339;0.028639799148005483;0.020037167844735335;1154.3656943457852;positive;during;2
2022-02-09;0.5671062179887667;-0.07328071075975694;0.9922853835177292;0.3877004416320993;0.7434510207668773;0.7786818055755237;-0.8138708459493935;-1.0104200622659507;1.0284744239240948;43270.9041515372;0.034108545221730846;0.009112393444409308;0.07144969925625658;0.02656416311320125;0.013682192110637129;0.014495483697312331;0.0;0.00478713553878169;0.02830005047951076;0.020346697403708924;958.2656453364383;positive;during;2
2022-02-10;0.5638080232559477;-0.33015312650181955;1.019762532544695;0.3054719333628075;0.5419556128032891;0.7841006729964558;-0.98873868266534;-0.8891137730945438;0.3460926475511891;43335.06843889602;0.03407843402389051;0.009418645795182224;0.0703188605993211;0.026058372906257305;0.013865280014921405;0.014478556366563354;0.0;0.004446642890000885;0.02743465242026884;0.016408410771386606;858.9412191839723;positive;after;2
2022-02-11;0.9276509790448939;-0.13631507084392705;0.965086484101165;0.08286019685420819;-1.1295524680344973;-0.33141189179824865;-1.1734780908088;-0.5754731701711009;0.42871003452424994;43214.19098267757;0.04456276301210181;0.012090905140837754;0.0715025273374998;0.02912551171177693;0.005091030720177452;0.012013631439757514;0.0;0.004027047023273367;0.022649042547957174;0.01569492392085809;955.7240742541379;positive;after;2
2022-02-12;0.836690240097658;-0.13631507084392705;1.1017766052099984;0.9733071428886011;-1.33849097813922;-0.33141189179824815;-0.43452045823496105;-0.6451710819318666;0.2634752605781299;43146.801608254886;0.04568213719800753;0.012090905140837754;0.07455876672171725;0.030116161481536445;0.005379330171221674;0.012013631439757514;0.0;0.004019141014707337;0.021592627870580035;0.014695263693214637;902.0198519299697;positive;after;2
2022-02-13;1.882738737990878;0.09629059594554455;0.4183259996658277;0.7506954063800032;-1.7563679983486664;-1.751155156082417;-0.8039992745218808;-0.7497179495730151;-0.1496116742871693;43152.101757411925;0.05147963504505435;0.010563781366767675;0.07003141616715092;0.030346048729218884;0.004803085443827168;0.0048699746762616;0.0;0.0035516014050636703;0.022572729354853605;0.013478419306756662;907.8245283009048;positive;after;2
2022-02-14;2.1101405853589683;0.5227343183929086;0.36364995122229776;0.7135934502952379;-1.2340217230868582;-1.5483346897561072;-0.43452045823496105;-0.7845669054533966;-0.4800812221794093;42817.699314011596;0.05265556281258327;0.011111442757478763;0.0708511648292312;0.030212292012664066;0.005904944507180349;0.004866707997368777;0.0;0.0034621998540575413;0.022831521700394937;0.012889769528972323;728.1697092120501;positive;after;2
2022-02-15;2.8150863122000533;0.871642818577116;-0.19677954532392214;0.37967584553233963;-0.5027369377203273;-1.8525653892455722;-0.06504164194804132;-0.9588116848553081;-0.2322290612602301;42434.94230047131;0.04127600210334729;0.011186635919004088;0.051386257590976765;0.026720572002800553;0.007312314186306386;0.0027678742897553586;0.0;0.0024500286245836035;0.020221246101942595;0.01022609867788216;1194.2633550014048;positive;after;2
2022-02-16;2.7241255732528176;0.6778047629192235;0.18595279378081278;1.270122791566731;-0.8161447028774124;-1.9539756224087268;0.48917658248233714;-1.133056464257221;-0.0669942873141101;42098.286104856335;0.04227137351072497;0.012994314174483991;0.05943171979869676;0.02674946468479539;0.006876303657548131;0.0031714324480791242;0.0;0.002041865826125853;0.01956600951866722;0.013511920798215265;1493.1013762618832;positive;after;2
2022-02-17;2.8866050611433005;0.7408391230033937;0.4318558869715093;1.2781473876664908;-0.614649294913824;-1.9593944898296591;0.6640444191982842;-0.8710242387444219;0.07837447373390845;41640.33677741464;0.0416011389496101;0.012149857925879125;0.052395019756061714;0.026759510992755992;0.007049991556901399;0.003181045051401716;0.0;0.0022493385271060897;0.01918735943022807;0.013529069232054209;1859.658190076819;0;0;0
2022-02-18;2.0679584106181705;0.9346771786612862;1.0469614319612632;1.6120649924293875;-0.614649294913824;-2.3650354224822787;0.10982619476790477;-0.06949825349562586;-0.16947768718527237;41060.8494281501;0.03796536642282082;0.014699368305183355;0.055013526475205035;0.020000000000000004;0.007049991556901399;0.004564354645876351;0.0;0.003740066207715476;0.02169869427715256;0.016063490102892212;2239.016263655736;0;0;0
2022-02-19;2.0224780411445535;1.244818067713916;1.375017722622464;1.2410454315817225;0.012166235400345506;-2.5678558888085883;-0.2596526215190141;-0.2088940770171559;-0.9130341699428084;40181.601940974346;0.03917679706881908;0.016885468534187865;0.06967825718120044;0.01737198072430759;0.0070499915569013985;0.004498677054212151;0.0;0.0034931906550288573;0.020456108646377025;0.02046338192968119;2293.095865615606;0;0;0
2022-02-20;1.5221939769347517;1.2060504565823384;1.498038831620415;1.723370860683685;0.22110474550506917;-2.0608047229928137;-0.2596526215190141;0.31384026118858144;-0.5412559285640411;39345.11913927316;0.02888297405871134;0.017182493859684515;0.06675292039268668;0.01737198072430759;0.006244044781877792;0.005926132602215997;0.0;0.0034931906550288573;0.017130451860718113;0.022160131510698004;1633.8186383998934;0;0;0
2022-02-21;0.7721213549941977;0.8105404756596524;2.0015259150207783;2.5144307015583665;-0.2936634490793655;-2.147502590722972;0.3347679611602005;1.1785638348214895;-0.37537905057408955;38562.66997965244;0.029213045319935876;0.018179065291943224;0.059686952138468786;0.026241906607038443;0.0068897022362160235;0.005742192713022886;0.0;0.005027591599379782;0.01722512192262751;0.02205327071347224;1326.222715416088;0;0;0
2022-02-22;0.8858222786782429;0.7717728645280747;2.151885048240494;2.551532657643133;-0.8160097243411741;-2.248912823886127;0.3347679611602001;0.725527408376518;-0.7884659854393872;38360.8765844894;0.03123143761299459;0.017963300894158457;0.05813554618340848;0.026200357265650624;0.005313257338091113;0.005507938236567339;0.0;0.005027591599379782;0.021230756990095797;0.024786472150469713;1110.7247414528717;0;0;0
2022-02-23;0.9767830176254797;0.5391671977386017;1.3317443215874942;1.5126778872696762;-0.9204789793935355;-1.944682124396662;-0.21945026327017886;0.4815847172138421;-1.1602442268181576;38259.158362258844;0.03144009269481183;0.02093778316264903;0.07584049683541824;0.0327485737634791;0.00545347483035667;0.005576800792743203;0.0;0.005134572518832118;0.02450217217587519;0.020791055296652657;949.4444450839064;0;0;0
2022-02-24;1.090483941309525;0.19025869755439423;1.195054200478661;0.9932505020829469;-0.9204789793935355;-0.7277593264388036;-0.9584078958440174;0.5512826289746064;-1.6559485486565169;38174.530925380976;0.033590731608960964;0.024520243783043353;0.07945934494198734;0.035161166053225765;0.00545347483035667;0.012036124237171602;0.0;0.005273839066480428;0.02429708670982367;0.0203584466972576;884.4842983860393;positive;before;3
2022-02-25;1.5225474513088995;0.035188253028077814;0.7576458129303919;0.9190465899134147;-0.18919419402700413;0.8948044041716756;-0.5889290795570977;0.3421888936923107;-1.4080963877373367;38526.942359441964;0.03515238012371685;0.02280459189902843;0.07645614268792486;0.035834590303566886;0.006487623994970563;0.01401992841447063;0.0;0.004849451325017296;0.022456648242066043;0.020092892001748193;1284.508786138718;positive;before;3
2022-02-26;2.7277772423597817;-0.5075583028140214;-0.33587515594027867;0.7335368094895837;-0.7115404692888123;0.9962146373348288;-0.9584078958440174;-0.1805454445134253;-0.9123920658989768;39448.185115260654;0.038979138151603386;0.018552828430439258;0.05171970025998619;0.035903484355924165;0.005895484173665356;0.013630881451310346;0.0;0.005273839066480428;0.02515815214748258;0.01658605938698926;2284.9020002410994;positive;before;3
2022-02-27;2.454895025518074;-0.6238611362087572;-0.5272413254926461;0.21410942430285432;-0.5026019591840887;0.8948044041716756;-1.143147303987477;-0.5638839591976312;-1.5320224681969263;40318.629315985825;0.04112003522498621;0.01859604084597936;0.05290781179274114;0.03450215505698992;0.006041462574139986;0.01371951381841017;0.0;0.0053360456738816885;0.025275869515255477;0.013957421544604274;2812.9012066427063;positive;before;3
2022-02-28;3.000305984827344;-0.693562488865015;-0.7026721182318065;-0.7624601969956583;-0.09230301965201583;0.9815022719018339;-1.552828478523232;-1.254362753428628;-1.532664572240758;41212.07706521054;0.030918479602858616;0.018748015768024446;0.04613966891536037;0.018564559169095777;0.005345224838248494;0.0135180655139001;0.0;0.003493190655028858;0.015905225257008836;0.013951446417589122;2446.5495954468533;positive;during;3
2022-03-01;2.5227621053543534;-0.8098653222597508;-1.35878469955421;-1.7642130112843502;0.43004325560979184;1.082912505064987;-1.3680890703797723;-0.6967794593425104;-1.0369602504023996;41465.2055209718;0.03639646110478853;0.017465953275144237;0.039100755077352195;0.01767766952966373;0.006123724356957951;0.0132624604483051;0.0;0.003779644730092271;0.019410968916716006;0.011259916264596147;2247.5111509420626;positive;during;3
2022-03-02;1.826714711671152;-0.8402051918409859;-0.8322305808480032;-1.5190174754198094;0.7979567190550658;1.4576894537114307;0.05360115750685197;-0.5831415597325668;-0.9705071347936356;41439.16910475989;0.05070652035221099;0.017798497181935487;0.0390369613382833;0.016397765502517765;0.005153922967524014;0.012887568893785922;0.0;0.0076159016453730315;0.018138919176011747;0.012136305969498861;2276.908957948708;positive;after;3
2022-03-03;0.7894124386767049;-0.30938713173167964;-0.4747333410249008;-2.098378789666544;0.8140289121400449;0.8726304162316909;0.05360115750685197;-0.4785946920914196;-1.1198539497064735;41496.59087786149;0.05821456329794735;0.015320321456920812;0.03982068329207172;0.02344881129627203;0.005140311554461011;0.010784304267466512;0.0;0.0076159016453730315;0.018880308287943806;0.014497853940709645;2194.721722413414;positive;after;3
2022-03-04;0.03898634236200382;-0.9296689098369377;-0.5840854379119712;-1.5789514044798145;0.5006211469829595;0.46698948357907033;-0.31587765878006735;-0.1301051332875965;-1.0372365627334126;41168.85931722577;0.0574311913030347;0.012382643652030666;0.039238709288400134;0.026533776371916718;0.004357784957738335;0.00776281160502179;0.0;0.008022993051182635;0.024610762758034775;0.014722070827824793;2494.836306972291;positive;after;3
2022-03-05;-0.7436790031998207;-0.9571497481074231;-0.40067843996847236;-1.3727772434518095;0.9277549366274244;1.292391761096901;0.05827810454845854;0.6220147372953423;-1.0236412965226578;40419.97680854484;0.03649537931939645;0.012306046640307157;0.03669206574432034;0.02836182938421709;0.002745914015222538;0.0071945669741380934;0.0;0.007613616091231731;0.023198165400347293;0.014735351609552343;2329.0828410413137;positive;after;3
2022-03-06;-1.3747335954126463;-1.4549140375983807;-1.2326099938621602;-1.9525307099061362;0.6199294980761915;1.5096625405456956;0.06156862835762988;0.24984917029797432;-1.471414920575118;39895.78673446794;0.03939148028953674;0.017522652698569455;0.07824699431431163;0.030144605507132494;0.0044124851414958305;0.006801006136719929;0.0;0.0076095531532454535;0.029305204507372975;0.02118722375137995;1630.0722214647917;positive;before;1
2022-03-07;-1.8977578443592564;-1.2610759819404866;-1.2736170301948098;-2.1009385342452007;0.20205247786674518;1.6110727737088517;-0.30791018792928987;0.5286408173410344;-2.0910453228730668;39531.596804650195;0.030318978934767097;0.018296987486354815;0.07728965628512914;0.029159454920426674;0.0059932947749384196;0.006319947263644478;0.0;0.007480915519519597;0.02876547806869776;0.022264239341047907;987.2901367291968;positive;before;1
2022-03-08;-2.1478998764641575;-1.6875197043878514;-0.4534763035418057;-1.1733896321260422;-0.3202937973950625;1.5096625405456967;-0.4926495960727495;0.45894290558027145;-2.0084279359000075;39327.571785464876;0.02811186840503504;0.016246176683942758;0.08517796316099106;0.030048631387850917;0.004872723411033844;0.006952482851833256;0.0;0.007455785271484682;0.028423710996531307;0.022903617195440026;858.5804372681556;positive;before;1
2022-03-09;-1.3742201811601775;-1.4403203956747002;-1.1399824611393774;-1.1624004532253354;-0.8941916274859955;1.0449459249550688;-1.719152428722968;0.4416099611667573;-1.8687623521325394;39308.840523604595;0.03575376953859247;0.015547200453401116;0.09055772176903891;0.03003282250064565;0.005742311970559105;0.008051137976636697;0.0;0.0024018417536001385;0.02860755364207226;0.02465797385221157;863.9615516006243;positive;before;1
2022-03-10;-1.0671305069366013;-1.3077815541992188;-1.8771744818203502;-0.661365490713105;-1.188848500710605;0.7849196860751834;-1.1033544015781023;0.13184146445224657;-1.3109184571862393;39243.53124288569;0.03211630412886971;0.017410826287911362;0.0928960063524946;0.023068349444718153;0.005341581733660103;0.007941509271418347;0.0;0.0025810879507067795;0.0292175418142289;0.023773457695452388;913.5865905084952;positive;before;1
2022-03-11;-0.8642736208717336;-0.9389764493601795;-2.158365588101381;-1.233795670306644;-1.1523671735494625;0.5338086325283239;-0.12589721563387143;-0.05770735377544314;-1.1561747799986042;39295.8744869572;0.03151664144061499;0.018001148024849967;0.09196169146752331;0.02225898122158719;0.0055001743032602425;0.00670855463894352;0.0;0.0034754848890537074;0.02661065304063421;0.024577501845194853;862.6146200522529;positive;before;1
2022-03-12;-0.9472830565734655;-0.7052762764840188;-2.2258364623818903;-1.4883383500001297;-1.783516838243828;-0.5958243444789716;0.080280240336429;-0.5133374164755448;-0.5135890198317078;39356.089734359884;0.030050801160083775;0.019181057680656907;0.09111422773725143;0.01967744574077721;0.004680132482265763;0.007853341504030647;0.0;0.003465978206183044;0.02395463965466702;0.029292027825953162;822.2267152319697;positive;before;1
2022-03-13;-0.871488799362727;-0.46397464524812027;-0.5907377902805834;-0.16124548240979475;-1.643301413293087;-0.5300379896042351;1.1103123400989172;0.7629862256161415;0.46983579448564805;39307.234813632036;0.02802395890779176;0.014828864280498465;0.08818675900176473;0.025662157553443934;0.004872043916337061;0.008101384374521712;0.0;0.004508762346915985;0.023692400192918562;0.021455562158169794;743.3533762316116;positive;before;1
