date;conflict;similarity;knowledge;power;status;support;identity;romance;trust;fun;Close
2022-01-05;0.35473877685889316;2.478369893342723;-0.9809864697028692;-1.5423272272110582;1.3800063565665293;0.6561185747735749;-1.9660963808662437;0.2710524459619178;-1.5430801974763835;0.699201375487247;44246.098482434485
2022-01-06;0.34300722023035185;2.072475925281969;-1.7438594846614912;-1.66855853808318;0.7096417578504216;-0.07097152747272274;-1.2218634571850167;0.8827512726964144;-1.7583604146131266;0.7121003751527814;43469.867192732
2022-01-07;0.8128560632034344;2.216398487662079;-1.7438594846614912;-1.813520946697617;0.5067082568785392;-0.07097152747272163;-0.5054928309793759;0.2710524459619174;-1.7040059768112268;1.0335434468179208;42807.459504176535
2022-01-08;0.8128560632034334;2.360321050042185;-1.4328049425432914;-1.2336713122398701;0.7603751330933929;0.01565634280829514;-0.28507109983917944;0.5769018593291662;-1.6496515390093247;1.263145640864448;42355.78497456645
2022-01-09;0.4474180742243695;2.2643726751221136;-1.111024381731361;-1.2336713122398701;1.0647753845512171;-0.47523492211747254;-0.11975480148403067;0.5769018593291662;-1.8127148524150287;1.263145640864448;42410.08459444246
2022-01-10;0.9694723441944629;1.9765275503618958;-1.239736606056135;-0.21893445193881245;0.8111085083363623;-0.47523492211747254;0.59661582472161;0.5769018593291662;-1.5952971012074226;1.079463885627227;42035.38236798005
2022-01-11;1.3871157601705366;1.5927340506816086;-1.239736606056135;0.288433978211715;0.8111085083363623;-0.7639944897208658;1.5885136148524972;0.5769018593291662;-1.4050565689007697;0.5284186199155604;41817.250144854
2022-01-12;1.595937468158573;1.2089405510013211;-0.7785178022257003;0.36091518251893423;0.4559748816355668;-1.052754057324258;1.3680918837122995;-0.3406463807725788;-1.4050565689007697;0.8039412527713918;41586.99466868327
2022-02-17;1.4915266141645542;1.0650179886212114;-0.5103673348824217;1.0857272255911166;0.8111085083363643;-0.7639944897208658;1.4231973164973484;-0.3406463807725788;-1.3235249121979167;0.9417025691993085;41089.81989427313
2022-02-18;1.2827049061765168;1.1609663635412846;0.10101573066024785;1.3031708385127727;0.45597488163556876;-1.1682578843656168;0.9823538542169553;-0.3406463807725788;-0.8615121908817533;0.3447368646783358;40411.822210612074
2022-02-19;1.7003483221525926;1.4488114883015006;0.6480426840405287;1.2306896342055536;-0.0006254955511684582;-1.8612808466137598;0.8721429886468554;-0.6464957941398273;-0.7799805341789025;-0.16038796222402368;39776.13263467805
2022-02-20;2.222402592122683;1.256914738461356;0.5407824971032186;1.44813324712721;-0.5079592479808751;-2.0634125439361366;1.5334081820674472;-0.3406463807725788;-0.6712716585751004;0.20697554825042094;38825.77139376475
2022-02-21;0.7169685442293348;0.8907444096847533;1.1114504712778481;1.2602737992289081;-0.8506683746221687;-1.6850785798516907;0.4470439357336194;-0.3281627312473852;-0.41613858317841856;-0.09947309441576198;39542.62576088311
2022-02-22;0.2342733396391882;0.44265042838263846;1.5037082753391682;0.4041607263645902;-1.0708671603626008;-1.2786986229313124;-0.16748261836143313;0.31235960041177385;-0.26801562571302784;0.3414592866118116;39996.30605709524
2022-02-23;-0.26318151446843985;0.592852334671128;2.0750512815696376;0.4451448628315;-1.67010535171413;-1.1169327918655387;-0.3619384387652198;0.31235960041177385;0.08827629118739393;-0.24516830864842803;40479.405257157945
2022-04-05;-0.3675923684624585;0.9766458343514172;2.664982309724843;0.6625884757531548;-1.6193719764711598;-1.3768164027085914;-0.7476764682605651;-0.299339226322723;0.14263072898929385;-0.4288500638856499;41030.303170903106
2022-04-06;-0.4720032224564762;0.40095558483098426;2.450461935850223;0.6625884757531548;-1.213504974527395;-0.9148010945431623;-0.5272547371203675;-0.299339226322723;0.305694042395;-0.24516830864842803;41845.56830860566
2022-04-07;-1.4067810252301487;-0.22095063585513702;2.0506229143875774;0.4136477949911892;-0.866074321031029;-0.81622976570682;-0.37549841437201203;-0.299339226322723;0.8973321376314016;0.07363013041512734;42405.803148000574
2022-04-08;-1.539190320518653;0.2612033487292471;2.1526099748162384;0.6136797219619482;-0.9408989638474767;-0.5108544241016676;-0.5703684643884153;-0.2634574515701406;0.6395281281687529;-0.41558929310077;42723.70733745452
2022-04-09;-1.234481093556518;0.8192704273459934;1.935900617534737;-0.4306413033624627;-1.0547902143929224;-0.8314364746654351;-0.255480277045276;-0.8876399278298313;0.7648761173853812;0.30414329884916286;41948.162863273334
2022-04-10;-0.27275518697371215;1.1285044489647895;1.4501270223496798;0.06707224669631287;-0.9317241722081258;-1.0590466892303438;-0.2972345053651323;-0.9133895693035663;0.6780726136211292;0.28457132619240405;41656.73345465515
2022-04-11;0.20317165600112766;0.8131130724530824;0.7193312433732341;-0.24590321315026012;-0.3073808054786324;-1.0451752575270472;0.4891786445440278;-0.9133895693035663;0.7891167908112845;0.02853519897260154;41146.971716523294
2022-04-12;0.12526925716621212;0.8618329726715637;0.7510091224168955;-0.048363765141987744;-0.6838066777477204;-0.47304231114602263;0.5131623562224954;-0.2795047747600464;1.2988656634612405;0.25885118222341963;40899.22882512439
2022-04-13;0.4688146477271761;1.2507849871325;0.424845887299992;-0.5954799524932489;-1.1529540187042244;-0.638846191898938;0.4100618690762734;0.04936556219398403;0.3771780461107193;0.32797872451699756;40562.42139312851
2022-04-14;1.0419077928745106;1.0235794454540634;0.5610912467467708;-0.17978512848853287;-1.048094973956065;-0.3380611514223525;-0.08097103983885613;0.04936556219398403;-0.12315880392902773;0.6868819248744349;40206.6047162859
2022-04-15;1.0102428890295583;0.8759986902987623;0.4682979166270172;-1.0933333264316494;-0.8362243304832805;-0.6063102629070682;-0.11439492564622798;-0.2923656259258466;0.7932515752631564;1.2351419125737249;40392.93515329102
2022-04-16;1.0296245445613799;0.4709471674325889;0.49206214966103495;-1.0073975273129108;-0.492938617761382;-0.28608108973252677;-0.8205363996582358;-0.2923656259258466;1.0604671048162146;1.195545845576479;40589.444915361295
2022-04-17;0.08660764113006324;0.07413812488834133;1.047026178170148;-0.878457218143055;-0.8171370600471014;-0.40061340956232017;-1.345928266805081;-0.9071383161112704;2.109053644412191;0.46428386620382855;40619.10868521229
2022-04-18;-0.3805960047304266;0.20462286375748917;1.2425366307801635;-0.3967330482573973;-0.7904294266662876;-0.9510237281570746;-2.00588804527924;-0.9071383161112704;2.3171003519452418;0.44716064927559446;40703.65826868729
2022-04-19;-0.3167714738497606;-0.3788205641054394;0.7420473728756711;-1.4102968413873873;-0.7195438817031804;-1.2791710623608485;-1.9481423510293185;-1.5410231106547903;1.7646007978780582;0.09507810918212248;40587.4949232571
2022-04-20;-0.650660369243648;-0.49212898125264387;1.042914563905623;-1.0399845165658723;-0.6785510370168345;-1.2759404872990923;-1.0531799800470716;-1.8698934476088207;2.451590351424996;0.5939837405990306;40453.529982971675
2022-04-21;0.027510446381555767;-0.5003009993354129;0.013308918258057214;-1.791516194842498;-0.4174116284451917;-0.9132333631861804;-0.29897353455264525;-1.1767503011674647;1.5683772829558742;-0.1542246348974405;40418.14988725714
2022-04-22;-0.5131886189446115;-1.26664191590482;0.14355343096764758;-1.1867217303309685;-0.3515241281296461;-0.24289865267830416;-1.0074719560747074;-1.1767503011674647;0.5836442864149349;-1.0398330976483348;40365.59196996431
2022-04-23;0.40024317933825826;-1.19371938314659;-0.12655562701029743;-0.5924493044127342;-0.3658791661993153;-0.6278607399089905;-0.31344156619128033;-0.840652044719939;-0.23129673175728535;-1.0567544938010018;39881.97941116633
2022-04-24;-0.3680687822303297;-1.1199814793366138;-0.37316235223681476;-1.1754740097178435;-0.1793797112730279;-0.7169971910184314;-0.520953779055023;0.6244948456620891;0.06110922266710886;-0.8408935819176235;39577.22863253208
2022-04-25;-0.008505192033777018;-0.8053448912569744;-0.41386428761772304;-1.4330295064883936;-0.15378489594974742;0.3692556241599396;-0.31547179674621917;0.6244948456620891;-0.6792747623072425;-0.49238575502532883;37959.13949028134
2022-04-26;-0.04382600768960024;-0.6853659519767101;-0.24838010407423433;-0.9864254929970153;0.13429878611134047;0.7537101892184637;-0.8214537819659534;1.939976193478211;0.12911369890020516;-0.18891251558241143;36486.5546487962
2022-04-27;0.1988437276288681;-0.7671138749727977;-0.8058644090133368;-1.069345945901467;0.7632728927182572;1.232715854408341;-1.7441910686664714;2.258569332402428;0.055803281826351164;0.23799715157538942;35177.553675074036
2022-05-20;-0.022723472193618206;0.05777175290411799;-0.4041783434262469;-0.8159110591291625;0.6006632885400599;0.8321643391249316;-1.7855490330097636;2.200957434516393;0.5180589693392268;0.8106468678773011;33696.07027363119
2022-05-21;0.11913910116781964;0.41236357326090656;-0.41583705939769355;-1.564358277518917;0.6888952454843547;0.36449938724552333;-1.7376312653705894;2.200957434516393;1.0497871652273947;1.6192458990846386;32152.824154815167
2022-05-22;-1.3163298847164362;0.45874467084732184;-0.6073248008044231;-1.4120228334095886;1.072449676703356;0.7997281836692994;-1.7435875362534994;2.533382485975421;1.5467224414742853;1.5111523903279707;30888.50446387167
2022-05-23;-0.28997493497558596;0.8754670111572116;-0.9010657236552664;-0.5966324000103602;1.8183025482236859;1.0874780266729978;-1.068425449513983;1.9880834553445164;0.36571070480337303;1.3319721929720145;29372.2833356424
2022-05-24;0.12185234981599385;0.653316219991241;-0.9773703164015789;-0.537597187753526;1.8821635491275786;0.49884073530627915;-1.1249213081533216;1.9880834553445164;0.3502312841159284;1.1734725294848636;29346.96161442555
2022-05-26;0.7097912277110049;0.3812724405064867;-1.4248644296454107;-0.862470497381805;1.483072481851239;-0.020174763679785004;-0.25982526658158034;0.6726021075283941;-0.7014824841053559;1.19478252372574;29348.92328020265
2022-05-27;0.18277335450294221;-0.09531676797164049;-1.022338784036155;-0.2554201425157005;1.4933581913174456;-0.19358392794944002;-0.8249795583577778;0.35400896860417674;-0.397486746958256;1.0072997478264505;29549.304536002073
2022-05-28;-0.5271684422683407;-1.001372583797547;-0.5363572076405967;0.10769508845588245;1.4457025746508585;0.06039709006002043;-1.6680799354284488;-0.28152227995114426;-0.412571771503882;0.8687459954326004;29934.0759927937
2022-05-29;-0.8059896975663776;-1.2434323594949919;-0.40221000658642203;0.30805912612747477;1.4702114515798297;0.008473066899989903;-1.3146124519172633;-0.28152227995114426;-0.35713783064311666;0.05164317926057745;29954.575075747904
2022-05-30;0.4275418124613147;-1.2455295917336817;-0.25397994496650117;0.7076959302038867;0.9606598466804834;-0.564154512790018;-1.4067559624758703;-0.9500455878576979;-0.9857780907946145;-0.2429502369258958;28522.436634177986
2022-05-31;-0.023895043832392188;-1.065242674520626;0.29021295822169296;1.3267510348286207;0.8461526276669326;-0.6540722230362961;-0.9913492192004957;-1.8698934476088207;-1.0812128578849436;-0.34273674374047763;27189.50823841145
2022-06-01;0.09874236935775758;-1.0438478317271587;0.11599836948799631;0.9674796305590062;0.6756699254202474;-0.336723370742547;-0.823862639132599;-1.8698934476088207;-1.0415330143561652;0.0012312067776061814;25933.475877345347
2022-07-02;0.0034155961086543797;-0.3296456424724879;0.35459756083834076;1.4665177826634859;0.5993791355811935;-0.22103344730961033;-0.9138306926592095;-1.8698934476088207;-1.1104247829987468;-0.3667241890520602;24611.212598145714
2022-07-03;0.5746453824239407;-0.06229344739136914;0.12720541829068033;1.0472998170081607;0.03355265554282352;-0.3657782442967408;-0.01500105839224172;-1.2068052885470357;-1.6059131194479381;-0.9476932008152688;23014.334767589164
2022-07-04;0.7256199810454295;0.0019642161776296414;0.29438111299966757;0.5001053370023727;-0.8529300655976706;-0.95560372332833;0.7851600204043635;-0.527139925508706;-1.0135572980451777;-1.3418960545207226;21563.660168584618
2022-07-05;0.6928355838732545;-0.03569481915102218;0.04944241450584852;1.482866260314402;-0.4554045819982843;-0.6275474672628178;0.72460027838697;-0.527139925508706;-1.5771553721632292;-1.1728034517547095;20411.094007138596
2022-07-06;-0.011531938925771043;-0.34193419195290975;-0.048314408718361776;0.7171192365713019;-0.37707014768530467;-0.3494106609546785;0.9889921476043566;-0.527139925508706;-1.4162042778430917;-0.9934044317432253;20746.801220579928
2022-07-07;0.6846986809576885;-0.7358498275868292;-0.6246097225799315;-0.13745648005596237;-0.4986799662162661;0.23246031390937635;0.46743429670259834;-0.527139925508706;-1.1356754949821681;-0.15905684599794975;20970.140264904134
2022-07-08;0.5164082827652383;-1.222953489434437;-0.7917750461742499;0.0522998546546884;-0.7209540312642463;-0.2236747861766706;0.39408437434295;-0.1518645716838612;-1.2829477585235207;-0.37414934881883294;20932.89670510847
2022-07-09;0.3821365666980089;-0.9112620953692305;-0.8893197451138867;-0.5805175930708997;-0.500546804181281;-0.17031440759522035;0.5293445644052178;0.5184903069292857;-0.9503174416424417;0.24873566404879432;20809.15387462027
2022-07-10;-0.17542871187980674;-0.8959207562898702;-1.2324942077106018;-0.7260692797691352;0.5644416094557142;0.466678242890314;0.38165005756398734;0.16125156123474926;-0.7769429882743168;1.767221285596619;20761.12924978078
2022-07-11;-0.024613033888446104;-0.9812082006632675;-2.0023839939495205;-0.5730534040094521;1.708761073269388;1.9136845205473179;0.49186092313408725;0.093285024930916;-0.69843102256046;2.94584588170213;20608.605294250036
2022-07-12;0.14513004522032688;-0.33646839809341944;-1.8575879082598217;-0.40372111070983285;1.2407725684992095;2.0691222935708207;0.4036019809325991;0.093285024930916;0.07067379941971752;2.3834532243193767;20480.778445839613
2022-07-13;0.24886605741458628;-0.24190894521828826;-2.2033574868970054;-0.25892131149558395;1.7597320983869766;2.65756188034874;0.3403165365183821;1.3545197192288474;0.819459094495323;3.0400902345886514;20423.36553059555
2022-07-14;0.7993174457354374;0.5459997964062694;-2.1956769190503582;-0.44890948991221835;1.0368264952993183;2.0880859757728727;1.437574234399635;1.7001122767059644;0.3404387403286502;2.785781143035345;20411.779122993932
2022-07-15;0.9542258795972186;0.9981902672708135;-2.161021510329423;0.25185979602253106;1.1161991181591;2.329907583532567;1.6909815368864765;1.6753806631301147;0.37712920408298806;2.2266991749349874;20771.083788557236
2022-07-16;0.1170880897176983;0.02131055968410067;-1.5007793120908142;1.480711156718643;0.9171084352958707;2.061624117419181;1.5160295585036447;1.005025784516968;1.0069574197085682;1.612083148647665;21351.872072896313
2022-07-17;0.2389007527107206;0.13858079569752205;-0.9930810939208756;1.1666259380540303;-0.46960382134533074;1.6766113606146558;1.8160480258889118;0.6991763711497192;0.843894106302862;0.07119731304652174;21783.25185389977
2022-07-18;0.6565441686867942;0.04263242077745069;-0.7785607200462554;1.0941447337468109;-0.8247374480461263;0.6082009604821004;1.705837160318813;0.6991763711497195;0.35470416608575206;-0.4798479526651457;22153.924524353522
2022-07-19;1.361317433146418;-0.38913526636287415;-1.229947340074104;-0.053474334450813024;-1.0699487617204841;0.052338792845567875;1.894114055667731;1.0050257845169674;-0.16619252951580538;0.7944442242930836;22422.30316773986
2022-07-20;1.1189279744661473;-0.6181071423653366;-0.5881882223544951;-0.025799189621786466;-2.2271888674917983;-1.0270640963629913;2.49713876113528;-0.25620890978096345;-0.5555355051414902;0.03664301568743887;22604.469161997433
2022-07-21;0.23409022875412558;-0.9975639923317235;0.054160919755951886;0.7112978033329757;-1.0233460651162212;-1.1575768952797796;2.0612765809145523;-0.6018014672580803;0.027930211376095217;-1.052994515380829;22865.872052114308
2022-07-22;-0.835579104377174;-1.5922673868747739;0.3097348835034269;0.8249766639565739;-0.23886980589248405;-1.0339036677132543;1.2479776785021237;-0.9523452075070754;-0.389024858677197;-0.5008319977522206;22705.302233504008
