date;conflict;similarity;knowledge;power;status;support;identity;romance;trust;fun;conflict_sd;similarity_sd;knowledge_sd;power_sd;status_sd;support_sd;identity_sd;romance_sd;trust_sd;fun_sd;conflict_n_posts;similarity_n_posts;knowledge_n_posts;power_n_posts;status_n_posts;support_n_posts;identity_n_posts;romance_n_posts;trust_n_posts;fun_n_posts;event_type;period_type;event_id;closing_price
2022-03-06;-1.095903200858384;-1.7616623443099697;-1.1864144815891997;-1.047736814166974;-0.3085624977485793;-0.045582053968368286;0.052386493073396864;1.7599212162554694;0.11796729677012274;-1.9437167456139115;-0.6560314199875871;-0.7716161518292438;1.9054266268688667;-0.019382321188927572;0.23157874534200795;0.593734081216327;-0.3355485780443088;2.142281607648706;1.171684733445339;0.4520000873992875;6;12;184;2;12;34;10;0;40;6;positive;before;1;38419.98337739256
2022-03-07;-1.5829824282066707;-1.5441809579006593;-0.969388314324529;-2.1131179913823974;-0.164108589927291;0.306652605980975;-0.23157621214937266;1.7599212162554687;0.5196602123484503;-2.676043241049965;-1.622597177391079;-0.37123191982395704;2.066926546335059;-0.6269299694828908;0.2781901814425517;0.45377297214439377;-0.07563114109638444;2.142281607648706;1.1211468976853893;0.5310601334931556;8;10;272;10;24;52;18;0;82;24;positive;before;1;38062.040205582
2022-03-08;-1.6235723638190276;-1.7616623443099697;-0.02132663627361595;-1.960920680351623;-0.3085624977485793;0.13053527600630277;-0.8468287401320435;2.106065195708583;0.1932847184410583;-2.309879993331939;-1.6526543553376425;-0.4259218925659569;2.5432720483044506;-0.6036228183716125;0.18595169405423645;0.5653320794526924;-0.8675461880573666;2.1080130894480043;1.0946455153003014;1.0795712405988813;19;18;261;12;21;52;24;1;64;23;positive;before;1;38737.2684954927
2022-03-09;-1.0678255087263984;-1.5239326070703296;-0.8795089710480448;-2.2492569295940092;-0.08925260826169373;0.5014242919452909;-0.20439234526401487;0.2045365726929866;-0.29412767842350096;-2.044885355020301;-0.5784169315129811;-0.417927721109541;2.8049793279768744;-0.940971621390276;-0.14093304315831864;0.2905089885255937;0.21364751026781942;-0.8568748342788356;0.9627318763950966;1.5201064663675732;11;9;150;9;8;25;11;1;28;7;positive;before;1;41982.92635480721
2022-03-10;-0.9013026959577531;-1.360356863446233;-1.7142249989890734;-1.7224200837182502;-0.389683812562379;-0.022913627779872586;-0.24888792585447644;0.5891409943075574;-0.6953914349039919;-1.2976932576469773;-0.7305653857891561;-0.23447478338070957;2.8991066476200764;-1.567050204717445;0.07686708490635331;0.2520753014706499;0.24512671623168517;-1.1303779918664854;1.1557930732151538;1.1346315290884887;7;12;145;2;10;23;6;1;35;5;positive;before;1;39437.45977362875
2022-03-11;-0.7105944270489007;-0.7827078900204437;-2.1014997636317867;-1.7586575387255778;-0.8319624439164481;-0.027262203828631208;-0.09914392433488525;1.3217208450019782;-0.8412442197270746;-1.233759992172402;-1.0034435516239684;-0.37763747291451416;2.795612031800676;-1.580275339987039;-0.4108913479831123;0.24415332414329904;0.31588851577911076;-1.4437279456028782;0.857496371676851;1.1664789746052788;7;7;161;5;9;18;7;1;29;15;positive;before;1;38794.97313747885
2022-03-12;-0.5990117821287216;-0.573542943398936;-2.3456183387510237;-1.8068716779479979;-1.4525778147845008;-0.8352690761448868;-0.06000001639775431;0.9711952961886984;-1.127625791689025;-0.4785740773347725;-0.8601267715991664;-0.27252700041621;2.7144761492201037;-1.6664328606186218;-0.42236733366425017;0.35750322049340955;0.3822528531247226;-0.9620912522425253;0.7694557811718624;2.147487419215974;26;18;206;9;15;44;28;1;53;31;positive;before;1;38904.013398030336
2022-03-13;-0.7858278602483986;-0.3028086279627998;-0.5749069576627884;-1.3332100523090633;-1.3155142964722117;-0.42094874427855195;0.5543010198893304;2.1403978999393938;-0.0774262109331107;0.5030522228907638;-0.5240615416236869;-0.900766705723638;1.8190279792025097;-0.9399222292392178;-0.6826632741285458;-0.1213710751833969;0.1676181834580329;0.2920886880666175;-0.29745168294108937;0.9220613159154778;12;20;189;9;11;31;13;1;41;23;positive;before;1;37849.66279952727
2022-03-14;-1.2307757620243647;-1.1705318304465329;-2.2795961728862544;-1.4064188854631068;-1.9372146592473776;-1.206417173743651;0.7531947290327061;1.4481099410331668;-1.1229718535380973;0.8796441707020234;0.07552062151499736;0.22177527602562652;3.279122236846881;-0.7286294700354481;-0.7407980218552018;0.6077600531189326;-0.17984474521525268;0.6116241845284798;0.7913655628906224;-0.16200920767292634;12;22;225;9;14;49;20;2;72;24;positive;during;1;39666.75581897766
2022-03-15;-1.3931355044737939;-1.2575243850102567;-2.8964073851121532;-1.2542215744323324;-2.129819869675762;-1.3825345037183232;0.658540493958449;0.7558219821269394;-0.7212789379597658;0.23885848719547786;0.1304950277117401;0.29982629410432643;2.410402818048486;-0.6605877371356662;-1.1194320140526057;0.677198450287878;0.02412405190028032;0.7801098231060017;1.1572319062631236;0.47871427268083594;21;22;232;11;8;24;24;0;51;38;positive;during;1;39338.78549203242
2022-03-16;-1.4129636615920165;-1.0122930610236978;-2.4498652818264706;-1.4791148745405551;-1.5581472177622722;-0.7383153594225274;0.23996681983833407;1.8535128804054744;-0.3235403703888387;0.26949376758805577;0.08106071465642974;0.5056511525290145;2.3787757146168946;-0.4656728043448843;0.6987314649322933;2.2885274852814987;-0.5941132190165467;1.4951723238939978;1.2914769718677483;0.5138585182179949;3;7;140;7;5;18;11;2;32;13;positive;during;1;41143.92804034744
2022-03-17;-1.2729331144911096;-1.2488695497362337;-1.1422766332719605;-0.7500578251973341;-1.4732183468080313;-0.8461934960166995;0.48303771876639906;1.4689084587909036;0.007497351899633282;0.38009669109262667;0.1185445834679624;0.4002199167781282;3.0762624851787495;0.6133607774235349;0.6857176781549352;2.3502553627432956;-0.8052491399828452;1.6991546473832888;1.037744430308445;0.5140178956405017;3;4;139;3;7;19;16;0;28;18;positive;during;1;40951.37987550552
2022-03-18;-0.5718325387065583;-1.5595240833626962;-0.8334775826833913;-0.5098672012294583;-0.9654428427434457;-0.9470754475800903;0.026963152438765712;0.7363286080964828;-0.3714842310015616;0.43118300487241634;0.8596088664685575;0.1788494533541572;3.0512325739275448;0.6013407699275414;1.383143732192185;2.211773096082394;-0.371741046904079;1.8130668456007868;0.7421757296470582;0.5031693714823938;5;6;134;6;7;15;6;0;37;8;positive;during;1;41801.15449609347
2022-03-19;-0.00447560598493665;-1.6133848315839554;-0.24698159087430538;-0.1422765089386305;-0.6340707672243349;-0.7889566888161964;-0.13075564660646022;0.7363286080964828;-0.5629555427803955;-0.09301178104572541;1.7720392120941546;0.09723294122344589;3.1540015290594448;0.8182574096375509;1.072448285219653;2.0400674668767826;-0.6585010442220792;1.8130668456007868;0.9170239437603153;-0.44372923071489523;25;23;239;6;26;64;19;4;67;31;positive;during;1;42190.65346170694
2022-03-20;0.34894664008434917;-1.902263007730834;-0.391022320458605;-0.14867404197901662;-0.6369622163690585;-0.9236207534498453;-0.5507969588017148;-0.7851833894996214;-0.9018605727374897;0.19997598547338294;1.400805557362039;0.30667601233867103;3.031513181359073;0.8126914618698166;1.0762215566874413;2.0455910867169265;-1.0704793266902908;0.7492006780286953;0.7116481778035798;-0.010676170738277703;6;6;116;7;5;11;7;0;21;10;positive;during;1;41247.82344683423
2022-03-21;1.0415135460482636;-1.4664425384579545;0.9744379477841247;0.1555075948498711;0.13475728015685864;-0.3378699661838294;-0.2711873489264845;-0.08941659662904097;-0.02410751107445809;0.6536914021483505;0.421560908467937;-0.3894739461584385;-0.020322060859867926;0.13538168710966278;0.6097522165712037;1.3688204952182796;-0.8276892879578005;0.8622988305816519;-0.7420977438954015;-0.4567666059950342;26;14;230;11;22;42;10;0;53;23;positive;during;1;41077.99799180382
2022-03-22;0.7979739323741198;-1.2924574293305062;1.5912491600100196;0.45990221691141975;0.03845467494266612;-0.45528151950027795;-0.08187887877797116;-0.08941659662904097;-0.37558881220549784;0.379068966359829;0.9942546396982245;-0.5195337766507144;0.32044823062992694;0.2306311260907565;0.7522845407411894;1.5477696995134105;-1.123428032400924;0.8622988305816519;-1.173146401111463;0.4644205482779509;33;20;270;15;14;28;20;0;42;26;positive;during;1;42358.808425408446
2022-03-23;1.1279003283046152;-1.2553543056648755;1.7592315807110583;1.3281209654506578;-0.6238627009767913;-1.4796953961437462;0.2558392335686635;-1.1824729621921053;-0.9385750076569968;-0.15702141846356052;1.3954850294221794;-0.4340555710574215;0.07907554205187192;-0.4200467219724454;0.14727265377769758;-0.6028677140859584;-0.4790481409802273;-0.9012293832854572;-1.3327707599172391;0.3981967874336632;7;4;135;7;5;16;7;0;26;16;positive;during;1;42892.95748224282
2022-03-24;0.7473368294267777;-1.4790558834270704;-0.2427682797262207;0.7238818166882307;-1.1444462145666632;-2.010126100992169;-0.4204375560431689;-1.1824729621921053;-1.6960129478708779;-0.9529695741387763;1.8674520612026184;-0.2849621385314352;2.7015122058461434;-0.7248982655338597;1.1463960188312212;0.5844852645321845;0.576622595398486;-0.9012293832854572;-0.0360728508817435;1.1096019130334163;20;14;259;7;23;39;22;2;63;28;positive;during;1;43960.93305895402
2022-03-25;-0.18434984674543398;-1.7740303846357832;0.015260015924549095;1.8950447035320517;-1.2392280900323742;-2.058011224781005;-0.30175486076830377;-0.372779443003535;-1.115681532599594;-0.9887608483313466;1.967791893378913;-0.05690751006558425;2.765408460077383;1.291622054201504;0.9172204063163857;0.46157604196691454;0.44965249650874256;-0.3986479858681738;1.134580376862322;1.0884319614562568;2;8;161;8;6;13;8;0;30;5;positive;during;1;44348.73090483442
2022-03-26;-1.0354113032497632;-1.7652600180993847;-0.9473987182639146;1.4880102055028803;-1.107238415855974;-1.867737324685753;-0.2922120632267572;0.6656524953558062;-0.808802374002117;-0.4549806370802725;0.9070427255551426;-0.042436374754944585;2.981508490317418;1.4848656122666615;0.9823328523142677;0.5092437513512408;0.4602589430547633;0.06905470970197344;1.0157402859878268;1.9850695098295024;33;24;255;17;13;31;26;1;46;20;positive;during;1;44500.82841551288
2022-03-27;-0.8040708505520114;-1.667096288496057;-1.4280770369596896;0.9324484362757902;-0.8149100158751892;-1.7495237798849015;-0.11712759015224386;1.0117964748089199;-0.8798668993674077;-0.9114341391877849;1.0117031338227493;-0.18091332868629154;2.740704506519602;1.875665975973647;0.8819727794966531;0.58584587847742;0.43792110089830205;-0.1524232300361686;1.024743438932578;1.5487065550577426;7;11;141;11;3;12;5;0;27;10;positive;during;1;46820.4934636771
2022-03-28;-1.5387690820882458;-1.4091786644126527;-1.0431583705548086;0.8536729436317211;-1.253836965268517;-1.7259234676604893;-0.027705498725308055;0.3160296819383393;-0.7120743184254545;-0.8263333843789477;1.3493137172918315;-0.11234531176824716;2.9673495004548274;2.0060387369331845;0.4661830083770629;0.6094776664005581;0.5466887541672625;-0.03844824755820417;1.1719392606454773;1.6286646550669892;3;4;123;12;10;20;6;1;36;11;positive;during;1;47128.00516225025
2022-03-29;-1.132869725964673;-1.6701563281038259;-1.111692949691022;0.8536729436317211;-0.9649291496259405;-1.608511914344042;0.1616029714232071;1.0083176408445669;-0.6618627039781629;-0.002466077013386643;1.0795368634799078;0.07920247743139484;2.8639807473559293;2.0060387369331845;0.47687685401973096;0.501451224773893;0.5244797105741755;-0.15443212170835688;1.186899235816492;0.8769455249712312;15;22;210;11;18;37;22;3;58;40;positive;after;1;47465.72988771132
2022-03-30;-2.1222494065158806;-1.8876377145131378;-0.7875815025260214;0.26707914070060923;-0.7502545921693029;-1.675778950098258;-0.6469019531694048;0.647750995580907;0.24403850667504512;0.1424735418749977;-0.6677831600512942;-0.3256095097311257;3.0444099561216578;1.9624247442342335;0.4862789507865055;0.5307377614972758;0.32573042518671075;0.06881126428199354;1.6151175246486837;0.7817761137336543;21;11;253;8;17;39;19;1;54;25;positive;after;1;47062.66416692724
2022-03-31;-1.4893470771528297;-1.5675143192799608;0.2609250348938344;0.06616258460442845;0.25251539228323916;0.006188143046100834;0.38052219103608775;0.9938949750340208;1.7360407645374085;1.1685540184499192;-0.20533828702124723;-0.33117606697865626;1.0249386810946977;2.0679158295151137;-0.9332795773236066;1.4101836290736252;-0.16692069818203836;-0.15046735940802725;0.36512731466311066;-0.6226608686757162;1;10;147;3;7;20;12;0;35;15;positive;after;1;45538.6769223388
2022-04-01;-1.1448874032495113;-1.0753491799013484;-0.12122072120362576;-1.59801037974676;0.17131368518028908;-0.001795778708043719;0.5967864572196208;0.18420145584545056;0.9193252623075686;1.5046891907736881;-0.39322306139673935;-0.5791802276609602;0.989413771950296;-0.8988899445801753;-1.0955491189655842;1.4051611984718724;-0.3991412263694582;-0.1522301696827593;0.47194388978733914;-0.6733169584924299;7;5;158;8;9;15;10;1;31;14;positive;after;1;46281.64398145087
2022-04-02;-1.4223900242727707;-1.233356064721174;1.0233533725337713;-0.8820618043877071;-0.10580197472177431;0.5295514039026168;0.2316915505046291;-0.14781419791569977;1.2052240466094915;0.421144886301978;-0.25300101751987375;-0.7301210360560922;0.3902443342443611;0.5410526808185245;-0.665086378162318;1.6057363414889205;-0.23837695116795704;-0.6653783850870064;0.34810641635692996;-0.49140075089862856;5;10;147;5;9;15;5;0;42;12;positive;after;1;45868.94915592036
2022-04-03;-1.5947378660613662;-1.074173353621585;1.5781485650700937;-1.172113224362586;-0.21849114888602617;0.7371731428169138;0.22450575778956813;0.23095068012461847;1.2165282320609743;0.9064070437816911;-0.47717141294737175;-0.9894551908285311;0.22475870471980586;0.9034229105308507;-0.5740895395849417;1.5449116708754151;-0.2382678920910853;-0.4268817272065361;0.32997561244833123;-0.17571329722866247;23;19;241;9;24;70;27;1;88;33;positive;after;1;46453.56707631718
2022-04-04;-1.2508922334917636;-0.8509987372015582;2.0952078767731304;-0.6724916850102539;-0.690928536769262;0.6080819061862633;-0.41577315171797014;0.23095068012461847;1.1941827491917607;0.779400158120334;-1.1348012110690124;-0.6189666574811267;0.797657781769802;0.7042623834089714;0.6477937053547249;1.661560973030511;-0.09244106933422803;-0.4268817272065361;0.32715869381508383;-0.1832385784555419;15;20;246;6;21;45;18;0;50;32;positive;after;1;46622.674413745226
2022-04-05;-1.1697123622670489;-0.06806574612803726;2.0266732976369206;-0.5202943739794789;-0.40202072112668547;0.666787682844487;-0.7943900920149977;-0.4613372787816088;1.143971134744471;0.5963185342613203;-1.1127616240991225;-0.7618733902469671;0.7451446513713271;0.9412400914782485;0.986176522019661;1.5603011604441792;-0.04217130440262795;-0.5125139221058493;0.3679407225063485;-0.09850371487802145;4;9;152;10;6;27;7;1;34;8;0;0;0;45555.99340419705
2022-04-06;-0.9261727485929059;0.018926808435685685;2.049518157348986;-0.21589975191792868;-0.3057181159124929;0.901610789477384;-0.4157731517179711;-0.4613372787816088;0.9933362914025978;0.4132369104023065;-1.2452346182822163;-0.7611394072197566;0.7468996344176339;0.9602300028219118;1.0314974203556802;1.2038183264749276;-0.3225178016625052;-0.5125139221058493;0.13547674963310344;0.12823682781517715;8;7;144;2;7;22;9;1;26;17;0;0;0;43206.737672573465
2022-04-07;-1.774736166918259;0.19450602196613542;2.526090636525659;0.055425820888243105;-0.5537855597103083;-0.2310111319129615;-0.900690267006769;-0.8074812582347227;0.8871295257653944;-0.1386439531412896;-0.9611926361871739;-0.7849608752152863;0.021399134733126806;0.8486958650231733;0.7414483613205824;-0.14034942889008706;-1.3868474263795523;-0.4559332714737704;-0.11669908161865201;0.027456291354840807;5;12;162;6;2;17;5;0;33;13;0;0;0;43503.84916613646
2022-04-08;-1.451647943560619;0.558937176014507;2.723068314784425;0.858892635432932;-0.899525717012137;-0.3171973442343765;-0.6707260996833174;-0.4207282085664391;0.9080773071163807;-0.6296948057534857;-0.4052180393639476;-0.4821036219288758;-0.39055333950789317;0.42457802522557675;0.5402135877750055;-0.22155504736584283;-0.8590381493479282;-0.49941192240806126;-0.15699972452235997;-0.35639637924300394;8;14;155;9;12;16;6;0;30;12;0;0;0;42287.66351168077
2022-04-09;-1.2147352581497175;1.0649142790892305;2.492288609529841;-0.23754921750305616;-1.0076204779668436;-0.6430743085412536;-0.4002854280425838;-1.1271444931646304;1.0238714383927852;0.08768625100019957;-0.5500801401495325;-0.4133445087231021;-0.3896281990323558;0.3697010906677153;0.6673526135853074;-1.0296685320070718;-0.8090427024499527;-0.8231770203918438;-0.08688316472586338;-0.49887853558771916;8;11;148;7;10;19;9;0;39;10;0;0;0;42782.13531729363
2022-04-10;-0.4669893843889636;1.3452844002199171;1.9749750586819155;0.28500462736305676;-0.8908178759416839;-0.8744438616313619;-0.43614590806229664;-1.156286557787482;0.9436839828703931;0.06817822456885443;0.9196962503742929;-1.1063906424480663;0.08178752945536157;-0.5217171911510302;0.6841138018955645;-1.3323989854365896;-0.8291279384675729;-0.8802782639356936;0.05818459048867441;-0.5503609214971216;1;11;135;6;9;15;8;0;40;10;0;0;0;42207.67096373395
2022-04-11;-0.0969542937144266;1.0593316516405018;1.1967307014047974;-0.04359106763510691;-0.29825043413146557;-0.8603433215477513;0.23926240827692433;-1.156286557787482;1.046264519753321;-0.1870213725682446;0.7841076958711372;-0.7594144610924574;-0.7469104370786815;-0.23389788356373561;-0.4944213931046438;-1.3411183535696802;-0.931591717044492;-0.8802782639356936;0.10721464283676545;-0.4705623481612042;21;26;243;15;13;39;21;1;47;20;0;0;0;39521.90132656629
2022-04-12;-0.15752373131214195;1.1035040368593878;1.2304653388034468;0.1638073406607156;-0.6555181301592458;-0.27876070512016227;0.2598607392257267;-0.4388897091799923;1.517161007575066;0.04254211434305754;0.8096625777108974;-0.7006906231159998;-0.675918468744252;0.2466263227193559;-1.0936211525988755;-0.8257832560586089;-0.9896690461853012;-0.5235817386730752;0.13589390604147447;-0.408751793589189;7;15;145;3;5;22;10;0;37;16;0;0;0;40127.18208492876
2022-04-13;0.10958423207240232;1.4561512741768514;0.8831252137188553;-0.41061476871349956;-1.1007882402893825;-0.44730309617119207;0.17131322899497148;-0.06669188181105273;0.6657232013021844;0.11144380074161053;0.8507517983665627;-0.6090355843105896;-0.6765394357019697;0.5957900357993102;-1.0490224414813694;-0.6140866976212501;-0.9213435134222993;-0.6344612777174452;0.7616864212652312;-0.5074026151444103;35;21;255;11;17;38;18;2;51;35;0;0;0;41166.73181224617
2022-04-14;0.5551665249391234;1.250153095488498;1.0282166130467887;0.025826892456774688;-1.001265991462478;-0.14155012052250165;-0.2504087504961246;-0.06669188181105273;0.20352136417658664;0.4691743801602075;-0.08803547050259505;-0.31348674556375306;-0.5796944448153125;0.9987121234827631;-0.8049050566059378;-0.9132831034192626;-0.08265679605527539;-0.6344612777174452;0.24060577591608936;-0.6933555604154684;19;18;263;8;16;35;24;0;71;21;0;0;0;39935.51699921352
2022-04-15;0.5305469311119956;1.1163475265448033;0.9293984648908241;-0.9333154159037474;-0.8001784939608855;-0.41422978544737277;-0.27911474357530736;-0.45344493147933634;1.0500841564033532;1.0156430738814435;-0.10241474183122194;-0.41094176565521967;-0.4969434959361398;1.2802309825036062;-0.7002444409381416;-0.8004660424404536;-0.13045355096587402;-0.5289200277152917;0.6318387033008027;-0.6517548965487218;7;14;151;10;8;25;6;1;38;14;0;0;0;40553.46327188841
2022-04-16;0.5456162485249672;0.7491035087757861;0.9547056448113841;-0.8430906626579604;-0.47436429069131214;-0.08871152685147132;-0.8855819982427029;-0.45344493147933634;1.296932871740034;0.9761763765226138;-0.12125975457709226;-0.5955271224362425;-0.477691589849924;1.1853389136158474;-1.181415215752771;-0.12989005181655686;0.35553199206231195;-0.5289200277152917;0.8939672308487098;-0.6835897242100666;21;28;247;6;10;30;15;1;41;20;0;0;0;40424.48329332248
2022-04-17;-0.18758329783320232;0.389332618297803;1.5457019752553116;-0.7077150951111713;-0.7820626692140729;-0.20513552699596274;-1.336813054652376;-1.1492117243499167;2.2655975322541098;0.24730360155921996;-1.5334755793063544;-0.004934252155580575;-0.5175596549778867;1.2175518244422665;-0.7928350005351449;-0.01761998979765302;0.5347686373528275;-0.8493820610745071;0.7835157077303939;-0.5898637418595529;5;7;113;7;8;16;3;0;25;11;0;0;0;39716.95422583571
2022-04-18;-0.5508360666386806;0.507637912944676;1.7539063887311936;-0.20194864147742753;-0.7567143195196154;-0.7646367324795855;-1.9036173138160555;-1.1492117243499167;2.457787194922508;0.23023633019706152;-1.273126157369774;-0.08137099723635681;-0.6294285549029152;1.2133676281149526;-0.7823422071161164;1.1466448520303323;-0.29262925643950716;-0.8493820610745071;0.821493607275363;-0.5652977788249366;22;25;253;4;18;33;22;0;83;33;0;0;0;40826.21438560206
2022-04-19;-0.5012122296555334;-0.02134691119114606;1.220921727287854;-1.266098205126263;-0.6894364908783917;-1.0982039329128779;-1.8540226165075433;-1.8666085729574065;1.9473984260748023;-0.12069587365448631;-1.296963918734668;-0.22925202797325533;-0.7634970232969344;0.4371561213312515;-0.7428041993864345;0.7144349068312603;-0.28726832677352687;-1.7116481024328498;1.0883537380509707;-0.49308402709668264;6;9;122;3;7;23;3;0;35;13;0;0;0;41502.7504194207
2022-04-20;-0.7608122280713181;-0.12407912181398033;1.54132340508192;-0.8773040300150164;-0.6505299750046736;-1.0949199998534964;-1.0853871629397853;-2.238806400326346;2.5820265445319266;0.3765797160427542;-1.6092888342264153;-0.4636878958788712;-0.8948987556808236;0.263855680627054;-0.8350680656793678;0.7123267455727623;1.5804867267706157;-2.5586068115912615;-0.1264573920033931;-0.38555623830677715;8;6;144;6;5;16;4;0;42;9;0;0;0;41374.37820120313
2022-04-21;-0.23353161140317258;-0.1314883638105565;0.44486827083339453;-1.6663437657741855;-0.40268124377890163;-0.7262222005520896;-0.43763946749188976;-1.4543441239453516;1.7661308079150149;-0.3691840871934274;-1.0692125141368587;-0.4583619192879773;0.9292662530582502;-0.6005838726353361;-0.13450507006536563;1.2813678362309529;1.4206863072687173;-0.7735152735531822;1.8420558915529845;0.49631966542641864;5;10;136;7;8;8;6;0;38;10;0;0;0;40527.36408353853
2022-04-22;-0.6539273731025869;-0.8262990268844588;0.5835692047995342;-1.0313647246230633;-0.3401470845489074;-0.04481586434056056;-1.046130978683541;-1.4543441239453516;0.8564528578634445;-1.251899059370814;-1.180880831618095;-0.16998657711601672;0.9031416369851417;-1.0595716988929285;-0.08396071709735482;1.7947616281024958;1.3754394117584556;-0.7735152735531822;1.9064413926266015;0.23159082372155326;14;15;237;6;16;36;12;0;52;19;0;0;0;39740.3198538771
2022-04-23;0.05626963152502214;-0.7601830826052594;0.29592270181179303;-0.4074328645706012;-0.35377152366258136;-0.43613620226765776;-0.45006528831002157;-1.0739661245463255;0.10362556617329062;-1.2687651693532178;-0.14591220257839574;-0.10431325521954873;0.8316836284134455;-1.0048837750544724;-0.0815326618889685;1.415554007448149;1.068905787278316;-0.7090862395089311;1.6399806648351147;0.19780745040210224;7;12;127;5;5;14;14;0;30;14;0;0;0;39486.7287113245
2022-04-24;-0.5410960992841414;-0.693327874000136;0.03330447399044067;-1.0195556435729807;-0.17676394931519182;-0.5267448812175577;-0.6282864616542295;0.5842086273248784;0.37374472551700555;-1.0536095257006592;0.6975638839299158;-0.19174525368436748;0.5491487455062047;-0.3968794571278973;-0.3998738040001427;1.4944252841471122;1.4264805158920366;1.2261588426365384;2.2945824135821296;0.17323291737606963;23;16;176;7;23;48;19;2;29;11;0;0;0;39469.29355583397
2022-04-25;-0.23687309251010458;-0.27329573820592507;-0.3112154529013797;-1.016533285623433;0.08222858896297632;0.19471164213968306;0.1305585548559824;0.5842086273248784;-0.022535306801757124;-0.6604384923353458;0.5661598757059172;0.4527797780038923;0.424336247314371;-0.39177475760620717;-0.23271866372996103;0.2434462297848381;1.8792673068473185;1.2261588426365384;1.996673892639657;0.38481421981238734;5;4;110;5;8;23;4;0;20;6;0;0;0;40458.308964552205
2022-04-26;0.396380868197835;-0.279548320089961;-0.8238793845101505;-0.8142703059040644;0.12178139422594211;0.11101108927232282;0.6292794930240969;1.3072247723966568;-0.3881445627004169;-0.49031174502011515;1.0486836287414543;0.4571205739167686;0.7749281527635413;-0.6081183667534766;-0.23386574992733086;0.295396279140839;1.8195102751551169;1.1167600195451328;2.2432955204229748;0.35845648387471113;29;21;243;14;15;38;18;1;49;28;0;0;0;38117.46250783485
2022-04-27;0.19043321801310625;-0.7131142953080102;-0.7766343952533291;-0.5102666852838275;0.20713630443505257;0.13928940172811521;0.5697026462850014;1.3072247723966568;-0.34428599131421633;-1.2599130476259228;1.2204830794355703;0.14263141928984843;0.8443262543738136;-0.3256835084420979;-0.4381101926852245;0.24774385673980365;1.6948610049658108;1.1167600195451328;2.276662758391512;0.20113949081277396;1;6;119;2;6;13;2;2;42;10;0;0;0;39241.12275076347
2022-04-28;-0.44265639633735065;-0.9453676238339301;-0.3982696985266371;-0.582961230706656;0.23996890091594458;0.044534047085088665;0.9815817046323665;1.7302414941079194;0.377925664539585;-0.6063301045558728;1.1916533053921543;0.29204199090704164;0.12831552138086666;-0.21827350809393492;-0.34007198315172765;0.06507617682008879;2.073684486551101;1.4232539847987131;1.479690839031073;-0.3000329867691252;17;29;243;14;21;39;27;0;61;28;negative;before;5;39773.82836756587
2022-04-29;0.06471779881711576;-0.8366269306292732;-0.34115754924646163;-0.01222131434125122;0.4807254139514245;-0.24899483620603205;1.4548528800036529;2.5956014427407044;0.7545127728942667;0.0802259849154275;1.2653894587767098;0.12391466908020765;0.16866020808335577;0.5866821133208353;-0.052982817458545946;-0.6383849264124221;1.4844064711997778;1.156829202224789;1.244055242652555;-0.7684148381336763;30;16;212;9;18;36;23;2;42;24;negative;before;5;38609.82319333789
2022-04-30;-0.30103766494258627;-0.8913774894456037;-0.5075302038928067;-0.5504615551493861;0.7375964987884807;-0.5293281153531965;1.5021327177030819;2.215223443341677;1.1763705925763024;0.7167135483813282;0.7537753214006205;0.06969278751605025;0.18856088778847094;0.5993537193609788;-0.126876158171174;-0.44445480708437723;1.462126527159601;1.438837703125141;1.0606218232325357;0.8178522585150653;5;8;134;7;6;15;14;0;32;7;negative;before;5;37714.87554529895
2022-05-01;0.42729894484780756;-0.48435863575762034;-1.0399509168954526;-0.2271085617215747;1.1337667614511489;0.31454632228269946;2.291478397387926;0.9481718320954613;0.5797902280887143;1.0168016662462476;-0.20375237174311084;0.09393283638899322;0.08886718408617444;0.1185008300997429;-0.4984230408750985;0.26712410246217105;-0.6996888674747992;0.38224932084469315;-0.4397593840104;0.7493653423250078;9;11;200;6;23;44;26;3;53;23;negative;before;5;38469.09390254249
2022-05-02;0.46440974312196287;-1.00134296002204;-0.9432123831372741;-0.37175322423503254;1.1654331820128077;0.2705243464026457;2.256937904588898;0.9481718320954613;0.4563627808458511;1.118116008471988;-0.21450406872628605;-0.846038849297307;0.12833120779806073;0.01732725922374491;-0.4833828517482144;0.28549736978594037;-0.7417667294866813;0.38224932084469315;-0.4049454942212614;0.7855636610602478;10;5;112;8;10;19;8;1;26;12;negative;before;5;38529.327800897685
2022-05-03;0.1668208679274482;-0.771255602912242;-0.5937993591338597;-0.09775832617832508;1.4158702441363993;0.4877970315541695;1.8300052907748554;0.22515568702368327;0.8614643177704698;1.0235875721322494;-0.7884743811513344;-0.7475331520543257;-0.2649298891817264;-0.0596339215239028;-0.5451841911871865;0.1948280308122018;-0.05449768891940255;0.4441715253157812;-1.3897849927836203;0.8740254242659363;22;21;243;8;21;31;20;0;68;43;negative;before;5;37750.45391529953
2022-05-04;0.1217209394692737;-0.8485823180799978;-1.1166928147656892;-0.5205286345971437;1.7850302307908024;0.9770118370393699;1.3514755467883341;0.571299666476797;0.45698186805618213;1.7304860642545525;-0.6906382309971021;-0.7078469571771813;-0.9074815416680646;-0.19486451989983825;-1.7731277131412186;-0.15109759148631574;-0.49677177665059385;0.29883496095569817;-1.182945617661651;-0.12587581059278083;18;21;211;8;20;53;19;1;68;27;negative;before;5;39698.37061967424
