,Date,Open,High,Low,Close,Volume,Market Cap
45,2022-08-04,38.544638430237605,39.679879590906175,38.04472705689443,38.830674290211135,1235137178.24,13448585170.91
46,2022-08-03,39.754862875953165,40.73065153482263,37.8931299646419,38.54441741075621,2312325349.67,13361517322.59
47,2022-08-02,41.774146011224374,42.33211343645821,39.747121372765164,39.75450496220678,1205226999.14,13775725523.32
48,2022-08-01,42.40155410147458,43.1162897411595,40.736761614882596,41.78648410784505,1082119920.68,14479875105.09
49,2022-07-31,43.76065927632532,45.05152913329221,42.352737175005494,42.400203996090795,1356657074.98,14677221207.36
50,2022-07-30,41.923416568808115,46.47602643592652,41.619185705931685,43.755889454314946,1980341417.97,15140706452.23
51,2022-07-29,42.87696970440752,44.22874718019201,41.27700677222488,41.92699940596168,2066610407.88,14507890772.49
52,2022-07-28,40.30208228679017,44.07329416312994,39.13289878420009,42.845267760048785,2454901807.47,14825668370.91
53,2022-07-27,36.20374464353241,40.39472816671066,35.75505930968075,40.3078476330681,1829226048.81,13947675591.36
54,2022-07-26,36.715423712152635,36.715423712152635,34.819839063684036,36.190852038821916,1362323125.85,12518295028.05
55,2022-07-25,41.00948132364836,41.048181659408414,36.711998124035034,36.711998124035034,1465847128.34,12698416310.34
56,2022-07-24,40.03881111633537,42.02112186608188,39.605618445745264,41.00658605853621,1115260732.74,14183909251.88
57,2022-07-23,40.59116891927147,41.826377315625955,38.71431552696708,40.04097844970707,1151436691.3,13844645600.58
58,2022-07-22,43.18901115335266,44.223218126047826,40.13887792734709,40.61850363650123,1523873135.98,14044360902.31
59,2022-07-21,42.08842332064214,43.91940734227129,39.81828611165002,43.190593636496985,1926399176.1,14932954715.8
60,2022-07-20,44.89685432423069,46.095728069549686,41.64255283799603,42.09367097465719,2020822241.78,14547886502.65
61,2022-07-19,43.6685430306873,47.09938216326939,42.71699756739491,44.899876013099814,2530289999.49,15517763218.69
62,2022-07-18,38.64695834721782,43.74615676926055,38.6085632786245,43.74615676926055,1793335611.43,15119057277.04
63,2022-07-17,39.57989218651562,40.96872493677883,38.54647260904127,38.644723443023814,1119935903.82,13350831260.73
64,2022-07-16,37.412757083786815,40.084702337830954,36.40153899041463,39.57412475420206,1149921714.49,13671687076.48
65,2022-07-15,37.11223981258459,38.85117988482871,36.64623290919983,37.41592871083813,1266226949.64,12934991344.33
66,2022-07-14,34.9122611189988,37.22102319988921,33.69094942098068,37.107821632617735,1320137563.15,12823564044.08
67,2022-07-13,32.74802856746148,34.939665316265724,31.959470892671696,34.910940276829244,1313110216.86,12064347013.02
68,2022-07-12,33.465028899663785,34.50124282498055,32.75759381040002,32.75759381040002,916386230.39,11320200696.56
69,2022-07-11,36.69319574562677,36.69319574562677,33.33730142116555,33.463602401732956,930216019.91,11559735103.83
70,2022-07-10,38.0710832196881,38.0710832196881,36.3867683315314,36.69760877097345,714119421.4,12670817158.63
71,2022-07-09,38.2924341240472,38.79253370051862,37.87006448185062,38.07195922546108,789899204.39,13144005205.28
72,2022-07-08,38.51742991956803,39.3528387896463,36.55620927785048,38.28672063821556,1485794729.62,13213057612.3
73,2022-07-07,37.07526711868892,39.119479249121625,36.497713302516686,38.51830759926922,1189167903.18,13242839648.99
74,2022-07-06,35.40472167401285,37.47623031922331,34.88948654310624,37.07356242877798,1410588451.39,12726514304.75
75,2022-07-05,36.761268554687476,36.87249104049588,33.26679444737161,35.3955545210399,1569156882.11,12145804296.82
76,2022-07-04,33.385268233452464,36.80650854065992,32.52071242312839,36.78503152402104,1091202628.21,12633208223.93
77,2022-07-03,33.35625983543413,33.57749791177917,32.219078989147874,33.3859316589591,605659824.86,11465283748.5
78,2022-07-02,32.81100319302448,33.934598402502914,31.9575859520226,33.35940802516876,765552187.08,11456182205.95
79,2022-07-01,33.645652314215724,35.23074248083096,31.934066891910295,32.803070080508355,1427407654.72,11260787475.62
80,2022-06-30,33.908782783885734,34.045754208049274,31.05734713160606,33.588418010203576,1321861662.75,11517442144.91
81,2022-06-29,35.32723634988002,35.96923192908696,33.25113569751064,33.87390229966632,1366803516.07,11615355558.84
82,2022-06-28,38.44542814354147,39.70593366325835,35.229138002759356,35.32643970811814,1361946847.39,12108802089.26
83,2022-06-27,39.409088078853635,41.08215938425999,38.170923817658995,38.45125107336278,1253389516.76,13179917589.26
84,2022-06-26,42.30241913229984,42.341324038300996,39.384304536471994,39.408086707996695,1138724690.45,13507861443.26
85,2022-06-25,42.20299784224027,42.49069234609985,39.87532865804974,42.3328121796015,1271293523.09,14504821341.08
86,2022-06-24,38.20144442002586,42.72931635364068,37.85293699661363,42.21204899774393,1765927064.09,14463467673.44
87,2022-06-23,34.120805219460735,38.347352923552485,34.08358892261308,38.1752318268335,1666479183.51,13080320647.23
88,2022-06-22,36.182723822040856,36.70468119025583,33.802741054048475,34.121635503323134,1533123070.72,11686937663.0
89,2022-06-21,35.39715609720185,38.80477275787493,34.40011432150157,36.121158030809546,1790090430.54,12371813460.88
90,2022-06-20,34.238365707412875,36.76423846610485,31.892911721196526,35.41711294662115,1958378682.98,12130694927.92
91,2022-06-19,31.809134432900972,35.16057562253348,28.910509173364844,34.24374722483674,2005402608.2,11724330826.15
92,2022-06-18,30.740924348969326,31.838632248547686,27.46303920107958,31.807935956881135,1804420725.99,10890380857.35
93,2022-06-17,30.002502254636862,32.00887109300686,29.478064152462924,30.742919631153885,1283536080.52,10525467559.69
94,2022-06-16,34.50612168770865,35.71171800834035,29.731699106458514,29.98974231178089,1908909523.28,10266933100.9
95,2022-06-15,29.695768623898413,34.56552717888421,26.868401012052242,34.487943497916184,2574959860.04,11802105691.48
96,2022-06-14,28.18289599936814,31.610319200866506,26.060320344058212,29.714618536223806,2317785256.46,10168590806.08
97,2022-06-13,30.730292992774025,30.917982275938904,26.139611076174365,28.192360628379884,2577135234.18,9647671921.01
98,2022-06-12,33.8374898530108,34.22850519257582,30.743271444671713,30.743271444671713,1430666509.61,10516559194.38
99,2022-06-11,37.09238074283469,37.84325927891019,33.43591832338208,33.821119241744505,1086904916.83,11569435497.55
100,2022-06-10,39.967624312101165,40.76977860562015,37.001260182488814,37.08976935955704,1177042405.65,12681410990.12
101,2022-06-09,38.84558630489596,41.7237637508981,38.555694526975415,39.97260627346395,1265873005.09,13665953108.87
102,2022-06-08,39.434051992903846,40.52680733908445,38.40160786958654,38.84336952210312,1211034282.43,13274759591.59
103,2022-06-07,42.42977559702059,42.44931070067928,37.7763266532342,39.43757075953823,1974825212.74,13425918916.85
104,2022-06-06,38.50159993925965,44.45061735536276,38.43879121310534,42.43313446991447,1955057411.13,14424637593.92
105,2022-06-05,38.93410252068897,39.995295136817155,38.035350879861916,38.48053163388508,998532386.92,13075923614.97
106,2022-06-04,38.27455052144034,39.04042940120127,36.04072589129661,38.93144489442229,1130762769.94,13229166675.49
107,2022-06-03,40.89575164719481,41.433347300130826,37.80271946030968,38.25921994071024,1348656101.57,13000761217.06
108,2022-06-02,40.25528119518926,41.327867316690934,38.36067148261746,40.89134704290819,1554022054.02,13895197381.87
109,2022-06-01,45.76512940438746,45.94665856863259,40.050351811286575,40.26967008260668,1422647091.84,13690214127.7
110,2022-05-31,47.18132726758931,48.03898981362343,44.840016399089144,45.76784194039958,1509191626.62,15539526232.56
111,2022-05-30,44.908668309264215,47.93682969629594,44.35740755494245,47.17944544326155,1708817064.84,16018826337.53
112,2022-05-29,44.33879066007339,45.386253629933215,41.99804503790965,44.90961340778866,1317843243.33,15248168487.39
113,2022-05-28,41.49373310844747,44.65801238069515,40.548680504574875,44.343163057843306,1254325883.66,15049997720.82
114,2022-05-27,43.47437942584902,43.81364691548804,40.26896410440552,40.98134725347889,2256358025.89,13909019555.02
115,2022-05-26,47.98397482762423,48.551019664686194,42.32137890499776,43.49121142397015,2208994514.34,14760880598.92
116,2022-05-25,49.648419938971806,50.44237209057675,47.67314446245384,47.9824252863803,1304580066.87,16278899688.53
117,2022-05-24,49.06423089601785,50.577522878581085,47.50082325216387,49.65333627812183,1508166641.84,16845804589.15
118,2022-05-23,52.73608643614739,54.4746474280207,48.927246263339185,49.05685005494776,1661669360.39,16643425149.94
119,2022-05-22,50.32065862015939,53.02166072527927,49.862784589607635,52.75517868856279,1105760506.0,17898175243.17
120,2022-05-21,49.535450169708426,51.05505053833134,48.767488479082516,50.31798276892744,979492374.27,17064668695.33
121,2022-05-20,52.21197145378115,53.438041340390065,48.050582701243826,49.53850969521717,1830699507.11,16800346868.61
122,2022-05-19,49.79486258072461,53.61748794636597,48.635550288311975,52.21397789095513,1958004386.11,17707717284.5
123,2022-05-18,57.116316240226226,57.697721015409144,49.73109263411753,49.75620928651094,1745565671.05,16785534281.72
124,2022-05-17,53.656005349654784,58.03807192822399,53.50530411750695,57.12562373032936,1823895389.02,19271673602.95
125,2022-05-16,58.8039140989315,58.8039140989315,52.26792900837265,53.6464612338704,2067312216.9,18086298370.03
126,2022-05-15,52.431341598635065,58.878067426531636,49.834799200468865,58.81125900777644,1843835577.83,19846538361.82
127,2022-05-14,48.67664328971503,53.06116331881586,46.22056668406483,52.41722589594423,2042138537.47,17681477160.25
128,2022-05-13,44.633572489882596,55.902113605063896,44.07636634219019,48.59354969726415,2854210431.71,16391692820.69
129,2022-05-12,50.23923256892103,53.65938900782611,38.050091674501395,44.68358966236528,4471167154.65,15054952460.05
130,2022-05-11,66.73474670718312,68.11722447142307,44.00382628111536,50.21084805814698,4432811557.58,16910528275.47
131,2022-05-10,63.369312874994556,73.75989044187297,61.02658564427531,66.76614918934727,3677013065.81,22475117995.43
132,2022-05-09,75.23445586201817,76.98308990674762,63.26965361486952,63.26965361486952,2773999163.52,21297991170.96
133,2022-05-08,78.98763558441706,79.28378917343191,74.5271804878283,75.22018156628836,1439700867.64,25222885523.02
134,2022-05-07,81.7666667492934,82.1807825588866,77.88323156838239,78.98342308466913,1139093165.42,26474257127.71
135,2022-05-06,84.58849732085166,84.64693579912755,80.4686127362142,81.76410252256984,1585081919.8,27365865668.53
136,2022-05-05,92.76979241467573,95.03281880612246,81.8348689334647,84.5960202738912,1805979399.37,28284629323.7
137,2022-05-04,85.8417308308532,92.93719814808848,85.72806893774451,92.77085418169574,1428455342.33,31005535019.26
138,2022-05-03,87.56274423311139,88.68785742957442,84.92210564400494,85.84237588619781,1011988792.0,28689978615.15
139,2022-05-02,89.67205770020651,90.69336782057677,85.40721569433516,87.58101340750673,1265220128.58,29271114445.84
140,2022-05-01,85.09469010306027,92.43013297329134,84.94415627166384,89.67150525639278,1426749080.48,29986417059.76
141,2022-04-30,94.01355514986516,94.92884517689,82.90954221797256,85.09593303391199,1293033765.15,28422718817.87
142,2022-04-29,98.18296139897028,98.56856463654886,92.88427304656092,94.0113484749051,1234575023.19,31400352078.57
143,2022-04-28,98.38214658657239,100.40123185093286,96.69452267341434,98.18572941203448,1307131609.42,32764948307.2
144,2022-04-27,95.78552084370254,100.54492603513097,95.28350089194879,98.37887145982641,1253566599.48,32829333026.89
145,2022-04-26,101.22487912385773,101.742485176398,95.17789275108343,95.78214804439956,1301074534.36,31962849254.72
146,2022-04-25,99.24141122935578,101.44059068109154,94.75574930411172,101.24763411464765,1538486688.6,33772914316.27
147,2022-04-24,100.72718654703593,102.21668339143419,99.00851476558572,99.2357929670079,818266007.64,33101881730.6
148,2022-04-23,100.61978131691703,102.77123228433966,98.78156760015743,100.74444026663326,823252482.49,33605175877.36
149,2022-04-22,101.75742225167603,103.4981447884016,99.57943307005918,100.61205339377355,1274793594.44,33561079113.17
150,2022-04-21,105.49767049538457,109.76532978376349,100.76715427201096,101.77614238055642,1838571746.9,33935858708.04
151,2022-04-20,108.60219779720339,110.72297886950808,104.77266090297202,105.49700082433058,1761531527.94,35176593429.43
152,2022-04-19,102.20238189906242,108.58203271477734,101.30172840672226,108.58203271477734,1711909607.27,36205329781.76
153,2022-04-18,100.40794839199721,102.51702568168247,95.24277409770154,102.15853446893284,1846133932.4,34030862759.18
154,2022-04-17,102.24843887092545,105.29455515555266,99.95817579642268,100.40969635877025,1057908298.94,33448341308.02
155,2022-04-16,101.29869416003514,103.27172154748618,100.96472049624425,102.2573126930974,774939305.12,34063156158.3
156,2022-04-15,100.70652827248173,102.67264250662951,100.10089482707508,101.30977648477912,1050639350.77,33733487009.15
157,2022-04-14,104.94060315611004,107.32963776910009,99.25684632062898,100.70780103782826,1686576071.06,33037638422.19
158,2022-04-13,103.28101294987005,105.6768505412901,100.48845702563472,105.00194750014143,1675840411.98,34446417329.75
159,2022-04-12,99.38467731813168,109.11755813858913,98.93529939825918,103.30638783722303,2317008206.84,33876639836.21
160,2022-04-11,111.69898994515484,111.83113903862775,98.67085435886848,99.33910045182282,2272498193.67,32578478203.32
161,2022-04-10,112.9727114843254,115.80832649087313,110.07783504138972,111.74243563174855,1280232450.32,36612845093.25
162,2022-04-09,109.79876284390153,113.11488978406581,108.6343362659524,112.97279256501031,1202250515.7,37016030859.39
163,2022-04-08,118.81621218380415,122.25411913078533,108.54115702699578,109.80087729768896,2376864564.83,35976774331.26
164,2022-04-07,112.93579936822539,119.76071419088068,111.95746941744666,118.79651479211692,2431083313.41,38753887597.37
165,2022-04-06,126.85795747828183,127.2811601828881,112.77367960557274,112.88338698378172,3281009142.92,36769287681.34
166,2022-04-05,132.38786148983306,136.1828531592843,126.56396923610544,126.86223599214539,2239922209.67,41322645994.4
167,2022-04-04,136.76078294142744,137.63351748129435,126.86532614540683,132.41262731478727,2828117206.14,43113299130.37
168,2022-04-03,132.24107403001852,140.2637013952793,131.22614368054954,136.77532218099236,2585967811.87,44563278264.24
169,2022-04-02,134.45357670600387,143.02002001129313,132.13919545307704,132.19886355365549,3394186455.6,43095052896.48
170,2022-04-01,122.73610385219088,137.55840775338413,118.7879115490789,134.4309343430326,4434807484.27,43780520759.42
171,2022-03-31,120.68155630313936,128.93010811935838,120.19783114514436,122.66146351381984,4115229586.7,39896242151.66
172,2022-03-30,111.6902575171793,124.60500455069277,107.76725982756209,120.69948549036897,3908170427.97,39256767638.77
173,2022-03-29,106.3279863476465,115.27571569853727,105.99919479994777,111.71031143970067,3052274877.0,36318284406.6
174,2022-03-28,107.07796653400344,113.175951831348,105.47787848282914,106.46525679095681,2877146388.49,34611838729.49
175,2022-03-27,101.77369482082939,107.2987126589709,99.26909908481556,107.08421818843227,1572329891.84,34798921340.59
176,2022-03-26,98.66674609474022,103.19357534882757,97.8296854570766,101.76418113403373,1282869612.45,33066454393.94
177,2022-03-25,102.23835611338026,104.58295891349721,97.31824553782623,98.65810269335512,2175497006.73,32057254186.25
178,2022-03-24,95.02090064057349,103.45579333273662,94.065505071819,102.2236915296095,3601646600.25,32993555965.64
179,2022-03-23,90.5139281710675,96.05184084175221,89.81146378793694,95.10268124895659,2099467744.89,30479406012.85
180,2022-03-22,88.74190303658186,93.76680850822747,88.18278057573612,90.512968049934,1879747151.62,29008521073.72
181,2022-03-21,88.60500459867337,91.01198195127962,87.20764473566746,88.75720130522583,1598537311.66,28434031532.64
182,2022-03-20,92.41366275321492,92.43592199795415,88.15046027436316,88.61485662084883,1286133602.74,28388486843.57
183,2022-03-19,89.8204613570049,94.36088960566381,89.39261296093335,92.4181524245972,1951674158.05,29606972590.62
184,2022-03-18,87.866264040936,91.84861980244725,84.63697951497846,89.82203385659643,2745357459.93,28763415972.67
185,2022-03-17,87.8624566479126,90.75728609971823,86.75122582977298,87.87684418304407,2440062580.76,28140573242.46
186,2022-03-16,82.9516746524046,87.90362591370854,81.65324569255822,87.90362591370854,2370877300.81,28109416349.47
187,2022-03-15,81.17006172072998,85.51930976491855,79.07177798625678,82.9550888613733,1627848454.76,26801674174.95
188,2022-03-14,78.92557783512397,82.09930415763141,78.27435364141097,81.17333913502412,1676601058.32,26226064256.96
189,2022-03-13,81.53121574455443,82.88303282192186,78.00438595636851,78.9360719163212,1316842579.7,25492592996.77
190,2022-03-12,80.74751936821781,82.66375604664125,80.72209896491418,81.55381961807886,1036290479.6,26068188197.62
191,2022-03-11,82.94073909254924,84.05066435540365,80.28123566581232,80.74499656630006,1852734626.18,26076896379.72
192,2022-03-10,88.19039614323796,88.45394945624325,81.01933868659323,82.93909021158385,2196400278.9,26486185022.16
193,2022-03-09,82.27991928043487,89.482047301149,82.20623477601892,88.20206487315814,2624860794.04,28458658754.55
194,2022-03-08,82.11260450652212,84.7799022318496,81.54011369363641,82.25476184932855,2112765959.49,26160615238.91
195,2022-03-07,84.5528708691756,86.48308817818848,80.31684554280002,82.13006853060548,2375648176.22,26381762345.94
196,2022-03-06,89.64858743184132,89.86538139852992,84.3296464266511,84.54218633070815,1467561781.76,27115147513.75
197,2022-03-05,88.29053526802034,91.03617460090688,86.28883826056219,89.64784022450974,1437161886.81,28456383337.09
198,2022-03-04,95.56703662008367,95.70813272541469,87.55444351144621,88.24597941313107,2592829727.85,27999802538.36
199,2022-03-03,100.65377063036706,101.4272696049512,94.37796279838892,95.53919740618284,2309311748.04,30629630122.78
200,2022-03-02,98.64907091922294,105.9847745069944,97.10579878932202,100.64963845111174,3800592926.99,32268084488.69
201,2022-03-01,99.54046318191149,101.55915779237152,94.89342736835053,98.65355793319846,3225742519.37,31614901348.26
202,2022-02-28,85.5011098016925,101.04179701856138,84.57584631179209,99.52034866615796,3457872745.62,31852723642.32
203,2022-02-27,90.12463713172889,91.98943305702846,84.49292392178269,85.51905201442912,2012522472.71,27371485041.05
204,2022-02-26,92.60886291659705,94.60433319576677,89.75767773736249,90.141564473955,1721041901.31,28838878172.64
205,2022-02-25,89.22813053677233,94.77781034650019,87.27616256322744,92.59882328834858,3069242551.49,29625083070.9
206,2022-02-24,84.8635819351099,92.2793926382803,76.85957362507338,89.19474774955835,5253578947.51,28536069021.84
207,2022-02-23,86.47079715442035,92.73844230014855,84.90278546719743,84.90278546719743,2293962444.62,27151072801.83
208,2022-02-22,83.10639633994376,87.1639757824269,81.20485994172175,86.46538454945107,2046554017.52,27650979800.77
209,2022-02-21,90.8830225426654,95.90409087484083,83.11844653021038,83.12316196489134,2892900595.08,26582210816.1
210,2022-02-20,91.4443231225004,93.32028171739998,86.01744170106085,90.90141485499036,1912980153.2,29057463086.35
211,2022-02-19,90.05188186492691,92.54096106620844,88.95311736660045,91.4966528000149,1084605729.1,29247783190.97
212,2022-02-18,93.46298308080073,96.20182110654052,89.70610782617139,90.06546077846916,1669246811.94,28790343296.56
213,2022-02-17,101.89823271275964,102.6329351874463,92.67624322048034,93.41042110395753,1872498132.94,29847059423.82
214,2022-02-16,104.92503846439845,105.34634054804894,98.58037290396427,101.93290289680738,1908954819.63,32541672669.6
215,2022-02-15,96.43740773167308,105.29197452973017,96.43329944558661,104.87330466559493,2134576043.72,33474369631.93
216,2022-02-14,93.19368913166213,97.74172750161283,91.20769450057371,96.43327084437624,1787236369.03,30767492261.56
217,2022-02-13,95.89258749904157,97.20621424259875,91.81570823282061,93.24410129523865,1150014559.45,29629765453.55
218,2022-02-12,96.40149051622952,99.55366088117225,93.49864194935289,95.91820508694042,1722515979.15,30479311443.29
219,2022-02-11,106.22976730321291,107.84538784891626,95.60428971228065,96.38188021529346,2244853463.72,30613785508.22
220,2022-02-10,114.02164431351959,114.78842196759929,106.20280389540048,106.20280389540048,2534257400.07,33715605750.72
221,2022-02-09,113.53403239748792,116.82732052734147,109.97865294788315,114.01938066713838,1844036035.28,36197167002.57
222,2022-02-08,117.40891252904989,119.9695510301277,110.24194415681268,113.59548200843759,2670414752.6,36047442124.76
223,2022-02-07,115.27619376718947,121.55403084123031,113.1404614500974,117.35515044379665,2501444983.48,37240734078.8
224,2022-02-06,113.90282556864172,115.86648560482777,112.18635816302346,115.29975782270384,1488437091.46,36532195892.1
225,2022-02-05,112.20548199750489,118.21312307884698,110.53406464071566,113.89430647555439,2337469323.62,35923375177.26
226,2022-02-04,101.34093741329251,112.41033525095027,100.67737177471692,112.1742494472285,3121470028.03,35380926661.26
227,2022-02-03,101.82810203746403,102.66846316443167,94.63531675767814,101.45904044697575,2618951519.27,31947820324.83
228,2022-02-02,110.01945765200455,111.95736892562608,97.73559802925732,101.83760363861039,3297984784.15,32067089980.85
229,2022-02-01,99.72594166947884,112.98012152674305,99.47786154172844,109.9789812435734,3568466348.63,34630740596.89
230,2022-01-31,93.30117306805175,100.72507231903596,89.58599161962852,99.73883549945079,1888454240.81,31427675610.77
231,2022-01-30,96.24900094103377,97.2983261325863,91.70702516096293,93.29767341862747,1110338980.55,29398127131.31
232,2022-01-29,91.35469476022648,98.61104691409993,90.96380115128709,96.22349053195698,1727329991.95,30320117871.33
233,2022-01-28,89.52909292319087,93.36467191909311,87.57424075104186,91.31289286512411,2156098048.54,28760488350.73
234,2022-01-27,92.21805318882059,94.0599938209906,86.18603583562712,89.63249416479604,2513945821.94,28231276793.03
235,2022-01-26,94.71883076152479,103.72155489620725,89.80755286460987,92.23804786807003,3177186515.06,29051998871.21
236,2022-01-25,91.66015619187435,99.70123171493105,87.75712691639787,94.72034995990957,2842652331.84,29821092633.51
237,2022-01-24,99.6175174931234,99.77051809776054,81.22605075778921,91.65016477575205,4664539688.47,28841432696.05
238,2022-01-23,94.30760051928418,104.51920384804531,93.59348060788332,99.57822091222039,2548191912.14,31336377846.28
239,2022-01-22,111.9765411552512,113.58767838567003,89.28715227740456,94.17836932589117,4039466375.86,29621569901.63
240,2022-01-21,127.33333526251951,128.43286149683846,107.90899900837807,111.96605991449803,3771688473.37,35215581863.4
241,2022-01-20,135.79133312115678,143.61740289877878,127.17404418220832,127.20528587473264,984099352.02,40002152189.39
242,2022-01-19,141.54699560192628,142.2940792240407,133.3551758174981,135.79238763602925,1444663455.81,42659386705.75
243,2022-01-18,139.93277391933526,142.46648622395264,134.89580530521658,141.58719239096635,1449435941.77,44479908451.96
244,2022-01-17,147.87678586288197,148.20587798275346,137.5000315311563,139.92600812111752,1487772250.02,43958119358.99
245,2022-01-16,147.78660781046815,151.77234430219383,146.4017864424557,147.85651355965805,1172854751.03,46428403266.76
246,2022-01-15,146.18002055799698,149.3501902110592,144.41914557290445,147.80117785791236,1123271783.98,46411116637.6
247,2022-01-14,146.0259047398014,150.46948944972718,142.39068958321232,146.1590329040855,1822320950.75,45895557120.56
248,2022-01-13,151.69059710475963,157.54372605250128,146.0100424048005,146.0100424048005,2177023564.12,45522685149.78
249,2022-01-12,140.20375445535805,152.936480143325,138.54626437965908,151.70310464945746,2242337549.56,47297750723.43
250,2022-01-11,135.94090914908108,143.2990441907306,134.13397652077947,140.18385692772105,1554197313.98,43687287951.14
251,2022-01-10,140.83362928575025,143.56336268020323,130.79699374872294,135.95494364164207,2040883379.4,42328403946.82
252,2022-01-09,142.54311705235767,145.4404159674114,138.39410113254291,140.83901153556812,1599123911.69,43849094270.11
253,2022-01-08,136.40016155908168,147.837305946125,134.02101609858025,142.51345646930687,2730000333.42,44370497800.92
