,Date,Open,High,Low,Close,Volume,Market Cap
247,2022-01-14,3.88830622413e-09,5.50008209263e-09,3.85997216346e-09,5.1464696096e-09,88403.2,0
248,2022-01-13,3.26367685141e-09,3.9003090471e-09,3.17341303665e-09,3.88830622413e-09,53055.4,0
249,2022-01-12,2.83543587703e-09,3.29132656226e-09,2.8334156182e-09,3.26367685141e-09,26425.04,0
250,2022-01-11,2.63046267458e-09,2.83622478011e-09,2.5166365393e-09,2.83543587703e-09,22213.46,0
251,2022-01-10,2.58936813022e-09,2.69070205813e-09,2.47419424349e-09,2.63046267458e-09,11638.88,0
252,2022-01-09,2.49618192367e-09,2.62330840514e-09,2.47858131289e-09,2.58936813022e-09,18468.18,0
253,2022-01-08,2.64414321546e-09,2.66937057077e-09,2.36911556507e-09,2.49618192367e-09,35281.58,0
254,2022-01-07,2.70490749947e-09,2.73080688476e-09,2.49702564388e-09,2.64414321546e-09,42117.5,0
255,2022-01-06,2.81270262409e-09,2.89037295346e-09,2.47314589587e-09,2.70490749947e-09,79014.72,0
256,2022-01-05,3.60207926831e-09,3.74115479195e-09,2.70413071269e-09,2.81270262409e-09,68435.27,0
257,2022-01-04,3.7447036678e-09,3.79451109607e-09,3.58013588486e-09,3.60207926831e-09,28535.31,0
258,2022-01-03,4.03766492162e-09,4.0792956017e-09,3.73594477954e-09,3.7447036678e-09,39621.65,0
259,2022-01-02,3.83484227614e-09,4.16442455457e-09,3.66754350176e-09,4.03766492162e-09,39447.95,0
260,2022-01-01,3.90571882992e-09,4.03997352754e-09,3.72164063191e-09,3.83484227614e-09,89181.88,0
261,2021-12-31,4.97502554686e-09,5.5992195655e-09,3.6042725092e-09,3.90571882992e-09,105980.38,0
262,2021-12-30,4.79396246061e-09,5.10566409598e-09,4.7637806823e-09,4.98198226282e-09,55156.3,0
263,2021-12-29,5.30182028058e-09,5.42762590378e-09,4.78546006316e-09,4.78905920994e-09,88879.58,0
264,2021-12-28,6.76163930077e-09,6.8145022604e-09,5.25643711855e-09,5.31654226006e-09,120172.58,0
265,2021-12-27,6.76932795513e-09,7.17781060037e-09,6.44900367179e-09,6.77042044185e-09,96757.55,0
266,2021-12-26,7.15536965854e-09,7.44465961959e-09,6.68393327202e-09,6.77871279075e-09,440843.25,0
267,2021-12-25,8.21464811811e-09,8.39705085558e-09,7.12656606936e-09,7.14353397365e-09,459691.71,0
268,2021-12-24,8.32567979634e-09,8.852786811e-09,7.89770720766e-09,8.23321596352e-09,154813.23,0
269,2021-12-23,8.48856847269e-09,9.16639744281e-09,7.92528943129e-09,8.31919821373e-09,165246.88,0
270,2021-12-22,8.84422848821e-09,9.72197077812e-09,8.10690582373e-09,8.48438626881e-09,208750.03,0
271,2021-12-21,9.41955197133e-09,1.125245453117e-08,8.50993404414e-09,8.85157987531e-09,362018.7,0
272,2021-12-20,7.36507213947e-09,9.47627066951e-09,4.57074051131e-09,9.41412053498e-09,363865.53,0
273,2021-12-19,6.82215237133e-09,8.62656398407e-09,6.64614377436e-09,7.36763913728e-09,472413.71,0
274,2021-12-18,7.62509639926e-09,1.160109450364e-08,6.77523897641e-09,6.8213812356e-09,663094.58,0
275,2021-12-17,6.4392936529e-09,9.00017233059e-09,6.06196085119e-09,7.62825039979e-09,2590679.99,0
276,2021-12-16,6.78517224725e-09,7.59392175381e-09,5.96019850773e-09,6.43964969257e-09,2874891.43,0
277,2021-12-15,6.95187705102e-09,7.04746123886e-09,5.32434717579e-09,6.78306213476e-09,744201.15,0
278,2021-12-14,6.17332565103e-09,7.08201708239e-09,6.03198598224e-09,6.70620083237e-09,461148.95,0
279,2021-12-13,1.057088001894e-08,1.09688114978e-08,5.10710330828e-09,6.17522602078e-09,1014265.6,0
280,2021-12-12,1.625432941469e-08,1.643451430601e-08,3.589496502e-11,1.057468224496e-08,1941489.85,0
281,2021-12-11,1.276125600764e-08,1.740434613693e-08,8.30229568241e-09,1.625797646904e-08,3445749.99,0
282,2021-12-10,1.46708043835e-09,1.494061165874e-08,1.464944855e-09,1.277893376458e-08,3326076.86,0
